products_and_services,products_id
sections - ferrous metal,1bed3694-e639-4ec5-bcbf-4e1bb2d696d9
sections for the shipbuilding industry,01f63037-05a0-467b-8c68-c4637b0fc4bd
metal forming,b5d661d9-c70a-47dd-af22-653387a74fd3
galvanized sections,4ffc0836-22cc-4e72-96d0-00580a6b19a8
laser welding,65130ab0-de6c-4bd2-834e-6459ff49aee7
special sections made to specifications,911590cb-cdd8-430c-b045-18aa8454a08f
aluminium netting,54b61b15-c914-4529-8f47-1688b2357581
electro-welded networks,77d10005-5831-4b0c-a040-ec7f4db760b1
keys copied,390ddeab-6c1b-4b19-ab59-27f73927e7f7
wire fencing,24ee0ec5-324e-47ea-bd3b-a307116db69d
galvanised barbed wire,74f7a95d-a64e-42a8-a55f-7be0dcbf54ec
annealed and laminated iron wires,75edc555-33f9-4e20-9302-c6b4c00f7e81
foundry bells,112382d5-265a-4952-bbb8-825c03584745
fencing - equipment and supplies,614cc4ba-ea9a-4b3e-b232-cbb7bf9144b9
accessories for milking machines,0e86807c-f371-4dea-9ac9-c2a0bad12199
electrified fences,32d3b9e6-141b-4258-a852-8167d9f73de9
expanded metal plates,5ab4540e-fa93-4372-8d84-fe1eaa5d737e
galvanised fences and panels,b484b0cf-f90e-4053-b52f-826f56ce9c1e
punched plate,9c819c82-4b52-460a-b688-9feb46368cea
iron products,d262e46b-652f-44de-a751-2eebfcecafea
nails and tacks,5456b697-90b0-4879-9b68-fa2e98071d6e
rivets,876894e5-086a-4490-916f-dfc74c8cd23e
galvanized fence,00f471f0-0757-46da-92db-3eabe395ec51
low carbon iron,a4fc0904-b04c-41d1-8a4d-f6c985ba651a
adhesive and double-sided adhesive foam tapes,47892cba-20bd-4410-a117-1b21d1d38641
glues and sealants,ed2acc66-7e5e-4371-b881-cefd976d5225
abrasives,1eb1043c-96ae-4bf8-9e06-d53e87f89571
glass darkening,fe2ac31e-5182-496f-8763-acf76b3079f5
chairs,9eae6ff3-c031-4699-bbc0-a302637a126c
heating burners for building,90e15a0c-fc9b-40fb-967e-d594bd268d80
burners for water heaters,00323f94-d827-43f9-853c-89e735509d0e
burners for professional cookers,ef715b14-ac62-4e23-a170-6c13e01fec8b
burners for wall-mounted boilers,a7e06123-3c02-402b-bfa3-d9448a358ea9
atmospheric burners for stoves,263c739c-fb5e-43c3-9dfe-8cf55a6d0976
atmospheric burners for floor-mounted boilers,e3cc55d7-d2b2-40a7-817a-0b292a43e622
atmospheric burners for heat generators,095fc9e3-05b4-434c-868e-844360e1ea64
pilot flames,1d6782a9-626b-44f9-a8ef-2191541de2c1
furnishing lamps,5cc227cf-6bb4-475b-b125-46aee5541b6d
lava stone shower enclosure,1d3899aa-bc4e-41ee-a292-586d9b81770d
lava stone walls,ce0bf0ea-bf1a-44b5-a05e-9e3496f006db
lava stone fireplaces,c5b54372-0031-4380-861b-b997b83b1ad1
magma fireplaces,82cb6cef-06c4-4c18-810c-9d78235ffc34
lava stone tables,11406419-eef7-4ada-bdeb-db2b42e40dd7
biomass heating,b4325ef2-9e09-4724-861b-76af9a3ca0f4
thermo-rite fireplaces,4925dad0-e2b8-4788-a781-d493397b8534
fireplace grates,8423ee87-659a-4aaa-907f-e76adea31286
chimney cleaning,8c4cf75c-a8c3-4da6-b753-a625dedbad49
fireplaces for heating,8a3417d6-48fa-4107-9e83-9d2c3189236d
environment-friendly stoves,1a00afd3-eab7-4a07-b28e-4ca60918f10c
fireplace frames,1103982f-4590-4955-801c-9d315d39414b
emissions control,6ac5d21c-b2c6-4723-ae79-401a094a831c
chimney sweep,72cac4e2-32b1-456b-80c4-0ecda96358e3
removal of insect and bird nests,f0706472-72b3-4508-ae28-84a869877971
kayaks and canoes,5c14a475-a936-440d-9b06-8562fc1f2000
wood floors laid,1bcb03f1-a6a4-45c0-abeb-befbb9e6cbda
raised floors,178418f5-f961-48c1-a6f0-9abdd610e95d
raised floor supporting structures,fe0239cf-9a75-4173-b1f9-e68ce251daec
engineering studies for private and industrial electrical systems,78bfb42b-a3ab-426c-93a5-83e7e22098e5
assembly of steel structural metalwork for construction,107a0f26-a781-4dcb-a956-3d27767bed19
"fabrics, nonwoven",45526b87-b215-4633-be52-42685784298d
super absorbent antislip floor mats,9ef9df01-497e-4083-9909-18f572db0606
floor mat for operating theaters and cleanrooms,eb5cd7d7-8eb7-49d3-9cd7-c1e0c76fd6a1
plastic industry instruments,359e473e-8693-4980-af4d-cd0a32da0571
"filters for cars, lorries and construction machinery",6a2511c8-41cb-4527-a506-80fcee3c606f
filtering cartridges,3ce485ee-0447-40ca-8bfa-34bae085ea46
cabin filters,3175b9b2-e00e-4bea-b756-e226da085a25
self-cleaning filters,fa3ad51b-2a8d-46f3-83ea-94e197ef5032
anti flooding systems,25c08baa-4503-4f7b-bf2f-988bf21e9c73
flood protection systems,5335fc0b-ffba-46dc-a7dd-ce6ea2880d65
wood laminate veranda,c7cb0a36-6ebc-4268-ae05-c4bbfdcbb24b
casing paint stripping,02bd45e2-0c3e-4fac-aaaf-26d7ef7c66a4
frame painting,37c94f09-fd43-4e90-9b84-d5900ae68263
sun baffle,94c98550-4aae-4dce-9b55-41f6a2edd015
heat calculation,eda9a788-3a27-443c-86e3-26ffa9d23645
automatic glass doors,8544a018-89ba-4d5c-a2f1-566bbd484069
latches and bolts,4255a0dd-f03b-4f3e-8022-c45cc1647aae
door closers,b21d6cd0-8177-4720-837d-86ae493615c0
door handles,e8173c4f-4862-4674-92d1-80d49277e35d
arched frame,d025069e-9663-49c4-bab9-1585b4f1a978
safes,a4118b53-ab8c-4a44-a053-ba74aff10b6b
external doors,e79c613f-11ad-490d-a608-81e429110c03
coloured aluminium joinery,76fc63e5-1627-4592-8533-a7f057b59713
cleaning - steel and metals,ca2d82a9-339f-45ee-bbb3-f434ff6bf7ec
iron plates,2fcf5247-d803-480e-b4aa-b3171ceca30f
boat prop,d32870d8-541e-4724-ac31-19843300490d
laminar material for door and window frames,6686dcfc-3c6b-4728-a698-a909373e1e34
automation for sliding gates,f36a993f-8ce5-4f68-b3ad-7a89cae9b530
doors and gates,6f862785-d207-47bd-a88c-d69a522ee2f9
automations gates,4cfde3b4-74a5-4ab6-8093-279d375cb452
gate operators,6d58efad-b3b5-4cd0-9091-5f206a4602a8
automatic systems,126477f6-f289-44a5-9fe2-fcf64bfdacf7
wrought ironwork,b3a76526-18ed-419f-9cc9-8b0d23cb7a40
automatic gate operators,03bae332-b78e-4eb3-922b-cef4deb69a0f
video-intercom system,bc0a45ea-4e6b-4341-aede-1106ba31f51c
spun yarns and sewing threads,e1af4e89-a79b-42ab-8248-fbe8c58712e3
metal beams for the building trade,d00079f0-f62f-46a4-9e62-c076b55b252e
gate,2b9292fc-49fe-488b-9f13-53f0cc577f08
coated ball valves,24957e7f-77b8-4302-935c-1a5b09794b29
sleeve valves,0d471857-d92a-4953-abe2-31499517ae5b
composition discs,e4120599-c522-4a0e-93e2-a4552f0e6b30
ball valves for high temperatures,a7d8b6ba-118e-4832-9558-973b4a1adb35
valves for the chemical industry,6533da5c-484a-48b3-94cc-f946db180c21
mixing valves,1a51c60b-29d4-430f-b1ba-aabc6c085ec9
high pressure proportional valves,d511ae41-819b-4aa0-adf3-cd299acfe143
conveyor belts for the mechanical and food industries,a801bb37-4066-44fb-983b-e646f67d9d35
manufacture of mechanical conveyors,4fe44f55-cac8-48be-8137-e4413339c6e5
screw conveyors,98c9dc59-e9c2-4052-b178-511ef5ad4cd2
freight elevator buckets,309673f9-2375-41a4-952a-6acc752ef7e8
anti-explosion panels,1e112cea-f702-46da-a1b0-d930921ab3a4
dust-proof knife-gate valves,47afc0ef-a86b-4756-b580-92c634ef226e
clapper valve,e1380d22-5782-424e-ab38-854f6f4a42e0
racks for gates,c431d9a9-7306-45ea-b8cc-3a40f8ff882a
led traffic lamp,9d0f55c1-7661-469d-a1c2-24499407eeec
access control,50edc0bf-1d9e-4321-9258-43e2d82b92df
transmitters,a728dc97-ba08-4798-9fdc-5efcf4a4e2e4
check valves,07542c7e-3829-4f62-92e6-2f0e79990b94
manufacture of automatic controls for gates,051d018a-40b3-457c-a0da-f7cbabd4188c
robot manipulators,5c6662e1-24cf-4861-bdc3-c7f2445b2c36
valves for gas,c4bf20f3-e461-4b42-b68a-944be5f1d55a
remote controls,91268cc3-6aea-4d60-be9c-1248a2333bc1
automation for swing doors,ec3aa034-47aa-4c71-894a-7d861d9f2709
modular cards for gate automation,04098be8-85c9-4e5a-9ed7-969775e1cf36
restoration of fixtures,691039e0-0bc0-4fde-aa53-6cddb87dd493
automatic door and gate repair,3360dcd5-a496-457b-b15c-2c1d7c0625bf
recovery of wood,2e8d7967-e31c-4542-91c8-698bd0438e41
antiparasite treatment,7c1367a8-bbeb-4d62-b0ae-3c9e35bb0717
iron hanging cabinets,58f7c278-3e7d-416f-ab87-6aaaccc20d02
electronics - import-export,5e2bc7bc-60e5-4f95-a343-ed893a31b47a
rechargeable lithium battery,5cfabfb4-8034-4052-abdb-7d9eb2743c7d
remote meter reading,3bbf62eb-bd00-4092-9e0d-4b3689e5456b
metal packaging machine,cf4500db-d42e-4696-9c3f-cf433edc47c3
"cleaning, tanks and cisterns",0e0d7968-5589-4092-9161-c6f8088545a4
automatic door installation,6955d881-98dd-4fde-b431-b2e9dc9f5ee5
maintenance of automatic doors,bc5483cc-ad9d-4d6d-9631-a5443786afac
machine tools for working aluminum,fd983ed0-a374-48f4-a1f3-64f18d0c7f79
wordpress,cf3c15d0-b522-4eb1-b8ad-26f043877e0a
cellular concrete,41a742c0-744a-49c9-83e4-ff24fef0ce26
bunkering,4edcbb29-f4ae-4c93-a48a-50c0a014529f
resin tanks,ce70036a-ba2d-4425-9da7-708832434123
hydrocarbon tanks - fire cisterns,01a1ff59-852f-4dde-b182-2d83408aa5a5
carbon fibres,031524ee-46be-4e9d-9064-fa43f2f47186
bathroom chairs,ca66777a-4eee-4041-9042-1e8070c17a0e
bathroom mirrors,b4f8505a-a2ce-4745-90fb-95abd11294ed
aluminium railing,06164e32-7516-49d7-b5a7-935d68b64eec
stainless steel mixers,c9cf0e95-17d4-47f1-bd7e-75cbaf81fb41
handle accessories,690759b4-9bf1-4404-b587-27ecaa038c1e
curtain accessories,a71b3127-80d7-432b-a038-7064e9fc37a2
"chains, copper",dbf46f76-e887-48a5-b48b-7652fec7f086
small parts,313be62f-8ce6-4a4f-b56a-2b20f3402d4b
eyelets,84affc12-87b4-4c55-a84d-36b854ce16ae
electrical winding,21071b0c-e676-4ce3-8dde-aac5e6abae79
windings for electric motors,57b476b2-c7d0-40a7-b7ed-c913487e96dc
plastic antivibration plates,60dadef4-8cfa-41bc-8d3d-b9d2c620fe26
plastic vibration damping brackets for motors and machinery,2b56a13f-44f6-48fc-a379-8ce24945c5f9
antivibration parabolic buffers,d0833865-b522-4496-b721-d34741082b81
antivibration cylindrical rubber buffers,e71ee1c5-2513-4a17-81f9-554b38ec68bd
amusement parks,f9659f54-b945-4f65-a289-553cf9f178f7
urban equipment,cef80018-1f5d-4a70-900d-0cad3ef67fd2
combined structures,72df931d-3c76-4550-a612-29d60c8d8187
swings,59767b75-d058-42b5-bdaa-46c68a331370
parks and leisure,09c168c4-dbfd-4245-8eb3-201a5ae20f8c
educational games,be978753-365a-48f6-a70f-54ed2bdce4ff
park design,cb9f5a71-b11b-4497-83c8-bebfea8555dd
car baby seats,8804738f-4000-4d24-b0ab-18c3649a9354
children's furniture and accessories,0b1aa6fc-ffe3-417a-a662-67ce8c9a4bf8
childcare articles,c6f921b1-60b3-4809-b1cc-abbde19a6e1d
children beds,075cd4ca-9bc8-4338-a360-39181e74049f
stroller,9b676a06-e453-47ba-a47e-1696de63e246
children's bedroom suites,bb319a70-1a9e-48f1-be83-3335f3650a00
prams,ac1e1449-9f99-4d67-996a-c1f69a3fd7f3
signs,9256d7a7-926c-4afc-b951-6554a35a9f47
folding shelters,8ba957f5-da36-42cb-a193-a471fecaa099
elastomer gaskets,159976d4-7050-424e-b2ac-ac26f8044b48
insulating gaskets,9445dc40-3fe4-4246-a19d-108cafbab95b
plastic gaskets,3592c34f-4a22-4b29-801f-4d61c432ffec
food-grade gaskets,fef29225-ec1a-4f06-9b10-729141434c86
bellows,ab7f598f-ba12-411e-88fe-2259c573bdc5
rubber membranes,f4d67f60-2a48-4b29-90d8-5dc3abee0aa1
cable glands,cee89bb1-415f-4d1e-8e53-4e90bfba73aa
rubber washers,b5951c93-16c2-44d9-b642-f74d288a7890
rubber - household products,1adf269d-9337-4786-9d1f-b16519b57f43
rubber - products for the motor vehicle and transport industry,ea4902e3-8ab8-41b5-aead-17850f4c0396
rubber items for industry,ed76a038-bd1c-470e-a31b-9864b5efa239
rubber articles for industrial coverings,eb812cda-3617-4c0b-aa78-a8769a892979
custom gaskets to design,ee2b5e94-0975-4080-a39e-69bef960604f
moulded rubber articles,8f8efa0b-2e2e-4237-b2cf-e4b2047b16c6
technical articles,32ac6a4a-3072-4747-afeb-e2fb6d570fc9
moulds for shoe factories and shoemakers,c1598af6-7b40-47c3-9d53-0a125317394c
applications for the rubber industry,d30c0be8-200b-49ab-bfb5-854f2dc40c36
bird nets,88d0aa37-991d-4570-b93b-44fc32c2498b
centrifugal fans,2f9d5ab2-7590-47a8-b6dc-56ac601d2bcb
compact cooling fans,99af9880-d12b-490e-9bf9-3e1ac49ba387
cooling fans,0c2c0aab-b618-4755-8169-d54bd636fe41
shaded pole motors,447651f1-6d28-41cf-8056-05a66f5399a0
marquees for trade fairs and shows,08f6ed68-870e-4e4a-940a-513511fcf537
unwoven fabric (felts),87e2d047-8dc2-49c2-a3ee-e8a9c973ae97
windbreak nets,2dfd6b23-eca8-4b22-95a2-1ac208ec0c97
paint for industrial use,b6f55f51-b31d-4b31-9320-5277dfd8e92a
paints for plastic supports,d5c8399a-bada-4dc5-bcf4-e6f2d83984e7
painting of wood,622ffc7e-f397-48b8-81b7-d40f48a2cc29
"furnishings, cushioned",862e1812-9dde-4777-bf7f-e29163669da9
uniforms made up to order,8027ce66-de49-4046-a7d4-b730f08b3eba
supplies for the hotel industry,3f5ad94a-9bf5-416e-9856-b504a967fa07
building canvas,bb270ae8-31fd-4062-92c1-b0ba8c3d0b83
"shades, vehicles",2e54764e-07a0-4acf-b0bd-0bf9fea6f2db
woven net,bb0e7591-3a09-44ed-80ef-656a4a78b187
powder coatings,953185e4-4ebe-47e4-a8b5-4868bb33f791
epoxy powder coatings,bfe752a9-4d2b-40ba-90d9-24080e65d96d
polyurethane powder coatings,7f247a59-4575-4654-b57f-3e746775dd26
wood floors,7a54a07c-8ec2-482a-a7cf-598ca611afe5
solid wood flooring,bf4183c3-9534-4c57-87d0-f04525372b5d
steam baths,776b3967-eb7e-4f90-8892-5193cc5c1de6
multifunction showers,e3872ebd-bcb5-4cd8-a542-fba56fe74385
chromotherapy,cba9ffce-1ce5-4075-aa80-12292e22fbe0
sinks,16e32c59-1afa-4e7f-a14e-07ff7ae14bec
"towels, bathroom",c3b2c041-c70e-48fc-a4e7-bb8ebb198add
bathtubs,b5eaadc4-cb76-417d-ad61-31987c15ff6a
mixer taps,cc58ca8e-aba0-4497-bdd9-cbad470a1ad9
wc's for stands,11bc141e-e6db-4b11-8eba-f37f8e0d3050
tub replacement,7059ace2-0f30-45de-83e1-bb3cdc0c2fff
custom shower stall doors,04745bb3-e789-4092-bbb7-345f7087a08d
shower cabin with sliding door,4f8cd40c-19ad-4339-8341-e8bbcff97ee2
granite block cutting,00408918-a66b-485d-8b91-b3907a63f91f
slab 60x70,dbfc8fae-03ae-4211-8a48-93fe3108bf36
"other materials - slate, quartzite, sandstone",3c3e91d8-4878-4b48-be83-0c566963c16b
marble agglomerates,61e4ce1a-55b6-44a2-ae33-0dee51e0fafd
marble column,249e6021-3804-47a7-a40e-37f5106c5177
artistic marble working,46205a7b-0d3f-4504-9b5f-c6af4b543d01
commercio di marmo e pietra in lastre e blocchi,83d774cf-1e65-4c7a-9da8-05a2eece3b28
"ladders, folding",76b82819-e906-45da-a55f-f4dba8af1696
"stairs, foldaway",83989009-e415-4693-a07c-1667ceead137
sliding ladders,0dfa5652-a3fc-4aaa-b2df-89c2eb7df818
prefabricated stairs,8c5ed209-8f70-4a1b-b869-23657f822127
aluminium ladders,b89cc168-1f06-4d81-aeeb-b06ad0b4e4a9
stair treads,dec673fc-7181-416a-9a82-848457f59c8f
wood and semi-finished goods,f16fa473-125b-49b0-9d54-4d8b51492b10
traditional wood floors,824f342f-86c9-4ccc-b5b8-40a70ddc1f8c
veneers,39607a5a-2fbe-4d4b-9bfe-fab8808171c7
inlaid veneers,43edae09-af20-4856-ab72-7bd33bb7e6f5
cut stained wood,abe11c84-215d-4505-908b-fe7655678140
planed timber,5b0b3252-597b-4538-971c-96e522b40d1d
manufacture of stained wooden veneers,cce3559a-a94f-4c40-b74c-16b66e380073
wood veneers,6c9ffbdf-0079-4ddf-9fe1-3c6d0afa1d6b
wood staining,a73ad951-3508-4580-8e46-deff1784c0cd
suppliers for tailors,2632c974-065f-4b9d-bc38-a1f08b69a1a7
baby article padding,bd58b0ce-af37-4939-8a19-6b8d53b48571
cutting and folding textiles and textile products,49987098-380a-47d7-977b-3621277b75c8
curtains for interiors,387cb411-9456-48ff-b8d3-eda7c8df307b
curtain rods,6e8670d8-040c-481d-b21a-62bd05670d33
clamping staves,b6a6a87b-d9ca-4d40-baa7-4232a5f1b67c
vertical blind systems,b09e7466-a2de-484e-a892-40277345a0aa
solar protection,35091ce8-ec70-48e8-8ab2-cfd2225d2c88
curtain and blind systems,2afafb70-f38c-4898-88b0-cf15fb03aba6
condominium awnings,cbe6bae4-c4c1-4974-8eeb-5d9dfdd8d361
wood arbours with removable canvas,39f59ac4-5545-47bb-a576-0893ab4a7c18
shelters and tents for cafés,ce7081ee-ba00-4634-b1c4-e0ab452c27f7
garden tables,7cd4805e-bb80-46c5-9775-71f104d59d90
"tables for hotels, catering and public premises",bc9dab23-f821-4357-b5b3-6bdc6a83da56
telephone boxes and booths,904e9be6-874f-4140-acae-5fa134f194d9
shower accessories,04088b2e-dfef-4526-af0f-af578f8e40c8
waste transportation,7fcf57be-0f73-4d2c-a0a3-ee3c508aff1b
inflatable drums for sewage system cleaning,8b3d49ea-2e51-45ca-a2ff-4156f7d1363d
portable chemical toilets,11f7bfbd-6507-4e13-b5cf-67c9de2976e1
barrier hire,0505c348-7fd9-489d-8c90-03743f581df7
small electrical parts,f5bd986a-05dd-46a2-8694-c4cb0bb769ef
cold pressing,265c0f05-352d-408a-a1c5-999300fc8a37
turned small parts,fa690dce-17e6-476b-bf4b-6902284f6d86
small precision parts,613a5e94-a03c-4173-b4ab-4bf5a5dc4161
turned small parts for taps and fittings,066b8918-5670-40c6-a9fd-e077144baa7f
turned small metal parts,50b26238-355c-4ece-a956-01e0b9efb705
assembly line automation,9ae62be9-c6e0-49ee-b669-f3e7d68b3aba
microsandblasting,79a5b449-1640-438a-a7c1-cfb988ebd963
natural gas,7e6d8c3d-ae00-480c-bf71-87c1de052745
betonelle,ee3a1ee6-e675-45f5-ab16-587488c7c046
cemento,8364d246-0844-4b7a-999b-62e2cc3d19f1
silicone-based rubber,1c399694-f590-4385-937a-d18b602c6752
manufacturer of chemical products,81a7290c-9c27-40fe-9dcc-d78d466080c8
asphalting,bfa8c1b4-cee0-4f09-a8c8-63a075d809f0
road carriage tarring,b2e91399-8b29-48da-8a49-5baca600ba35
coolers,47e26551-c843-442b-8dd0-7a9a70bd5de6
compressed and liquefied gases,d3d0fc4b-173b-49d9-8d7a-19e2eca6ca8b
crane hire,f99a8a87-f344-40bd-aba2-4c6748821e25
newspapers and magazines,55b59c87-a331-4723-8b23-0a3b5331aab9
stone coverings,1ac5bad0-df35-4fcc-9d21-ab37ab292d22
gas leak detectors,8168f87c-154d-4170-bc51-05d45f27c232
sludge and sewage biogas recovery and production plants,5007d6b9-a406-485b-94aa-d019cc860fc6
"sculptured articles, wooden",db34723e-d239-404c-978a-1c4acfe993da
"axles, vehicle",ab59ba39-f575-462c-9178-36248f06809e
cleaning bearings,f6480341-3e50-4224-b626-cf4ef9fc68b9
laying of land water mains,853b8f53-f87e-4629-a4ec-f5918ae00f32
leaking and dispersion rings,3ba03bfa-529c-4191-a947-b56b4b2047a5
cement manholes,436b6763-1ac7-4576-8089-ec9aeb3c99ba
concrete edging,a0a56113-1c80-4f4b-961b-979ead091034
socks and stockings,1d560561-736d-4464-8eaa-123fd5f2c783
socks,5118ab82-e1bf-4496-99df-808cc4be1365
pantyhose and stockings,ca9df34b-ada3-4e02-baf7-8b180125f3f0
production of women's stockings,e7fbf69e-e3ba-4750-b384-5a60babc43ea
women's socks,5c983b01-fbfb-4e54-b17a-0da19262c2da
children's socks,85305717-3569-43f3-b5d9-3cb24d532c72
stocking factories,d6e615c2-e7e0-4c0e-9bc1-50c1115786e9
bleaching powder production,9cebc91e-0043-4864-8519-7c5e53563485
production of hydrogen peroxide,a4735554-8947-4a7e-98f4-cb4ce8d2ea64
production of hair bleaching cream,38cb6e4e-11cf-4a36-8e50-96445ebcd836
production of foot and body talc,ba0326fd-7999-4555-b6c3-76cbaa4c0f8f
production of nail polish remover,b331d2ce-efae-47e6-bdfa-0677d71bd04a
professional beauty products,353afd97-c300-4059-b6ef-e9187e7ef6f9
ties,191b84c4-e632-4969-8134-af5a7ba8b360
overload protector,c3ab8bc8-0403-41bf-a824-79afb968fe84
load cells,cfefc092-c89b-44a9-95cb-0ebc3348d18e
finishing work using numerically-controlled machines,064d1f6d-79b1-468c-8334-b20e4ba8941c
non-ferrous metals and alloys,1bd2dd3f-92ea-498f-8e67-9976edb40156
waste trade,68f08183-c3b6-447b-9383-089b618b3ba1
all types of framework,74c658f2-c90b-462e-b4db-df5c351356a7
sealing rings,0b873533-c6c6-493e-9239-a1aafdbc6e09
flexible couplings,909c7400-154e-4ab0-85c8-e7da989708ec
wet sandblasting,41bed5f0-eb60-4265-b0f2-0a5853d517f0
finishing work on natural materials,b7ad50b4-bbd5-4991-a9b5-ea38192a9727
die-casting foundries,274dd7a2-ffa2-46bc-b6df-63af6bb1ec01
equipment manufacture,e8284c6a-dbc6-4102-98c9-08b00ccbf8e9
aluminium casting,7374a7a1-7e9b-4512-8c45-4a5887edb899
qualified staff,da4fec16-26d5-477c-9ff9-00fb8025009f
silver-plated clothing accessories,27b06bcc-8ff2-4f6e-adcf-649689a80667
gold-plated bathroom accessories,3a985450-2fc3-4ae0-9d9e-4d8a0609b7bf
brass chains,318231f2-dfa2-4afe-8e65-dfc6d786f0a4
gold plated jewellery,43f66bb0-84d8-4bdf-8f28-08b6666843bc
silver costume jewellery,3a00204c-2950-4114-ad78-926bdcf67abc
dance wear,b8f2e71d-926d-49cf-9ef3-cdb940488444
dance apparel,6ca3e02c-c613-487c-bf5b-88d4729639c4
rhythmic gymnastics leotards,5a803ab5-ae6b-4374-a730-4f61fb315677
dance tights,ee8e54d1-aabf-4a5d-b372-357e2d60a858
synchronised swimming suits,91d7027f-c15d-4134-8743-4ee9d1b5fd77
dance suits,5d5a601c-0958-4041-a5a5-fa27c85d6849
"art, fashion and costume workshops for theatre and dance",f4345758-b9eb-430d-a801-89962be82b2c
dance pants,9bf624fc-5ba8-43ca-b58a-b230cf0f863a
dance tops,e0508461-b951-4cd8-b9df-fa45435a39d9
dance tutus,b8b1a8bb-03a9-4c56-9cfb-8685ec5ea8bb
slotted corrugated containers,3d8ac9de-ce56-43c9-ab64-2ad19bf9c76e
load carriers,f03c2a0f-8eb3-48ba-9fee-3fb7795691dd
wooden crates,fd6fef2b-7d31-492e-843a-b2238fa0cb78
epal pallets,41a04dba-5e03-4a5e-9e0f-08d5718d6659
used pallets,24c1452c-1731-41c1-af7b-1938a0009d07
bearings,877b9c9b-8856-4712-9d28-84d0daf641ca
ball bearings,49f9e014-b7c8-4d84-98a3-161fc577fd9c
roller bearings,cc4a754c-0ae2-41f1-b04f-54ff4e394e9f
straight bearings,7e1b7ffd-a7f8-437c-a076-1c33a56e3b99
