,products_and_services,products_id,language (ISO-code),typo_corrected
2324,cosmetics industry - machinery and equipment,ba09752a-3dc9-48ef-ada1-754f1cb77e0f,en,cosmetic industry - machinery and equipment
2325,abrasive brushes,f9c8747b-b329-4d39-b38c-3b4618cb6f9b,en,abrasion brushes
2326,packing machines,47d8b23d-80a3-4611-9aca-b65bb5c3fe52,en,packing machines
2327,solar panel brushes,fc3399c6-4c5a-4e94-a6ba-f871aa851e5a,en,solar panel brushes
2328,cylindrical brushes,8473236d-38b3-4e65-acbb-7c43e44bf3b9,en,cylindrical brushes
2329,"linear brushes,",b2cd7ec8-6681-4428-9712-2e88a902cfb7,en,"linear brushes,"
2330,ring brushes,77713d17-4ecd-4189-8a21-ecea311a4efe,en,ring brushes
2331,"seat covers and carpets, vehicles",94c68baa-70ca-4d1e-b717-ae2c191d5848,en,"seat covers and carpets, vehicles"
2332,interior decoration and furnishings,9f62c073-7499-453c-88ff-9a3d118e6b2a,en,interior decoration and furnishing
2333,system repairs,270fe0ea-2924-4b2e-adee-4c8f224d3a8d,en,system repairs
2334,equipment for inspecting sewerage systems and cesspits,5f37fa6c-3f33-4fcf-bcb2-0b3680f19763,en,equipment for inspecting beverage systems and cesspits
2335,spherical tap,3fc1e0e1-df90-4357-8303-7011253dcde7,en,spherical tap
2336,sink mixer tap with removable shower head,46796f3e-ef12-4844-8683-701c25ad637c,en,sink mixed tap with removable shower head
2337,timed flow control taps,45d33775-6045-48f8-aafc-47cf808f9501,en,timed flow control caps
2338,self-closing taps,728245f9-c3db-4bc5-bc72-a9c0e9062d59,en,self-closing caps
2339,hot brass forging,8e014b0e-bef0-4c09-9300-d61b1c6c4e50,en,hot brass forging
2340,brass spheres,77f97323-18e2-4bd0-9680-d7a76e742344,en,brass spheres
2341,brass items,d1c74fd1-811a-47b2-b376-c530c885986b,en,brass items
2342,general taps and fittings for water-heating systems,08833e4d-fd9f-4204-94b9-96bd47a17bf9,en,general caps and fitting for water-heating systems
2343,corner bath tubs,35fb92de-4b6c-4db6-ae62-de6a59899ebd,en,corner bath tubs
2344,wholesale of bathroom accessories,580b3e2c-2d94-42c6-b8e2-8f0388b0beb7,en,wholesale of bathroom accessories
2345,videoinspection of pipe routes,43c9cf3b-be85-4a48-b4b7-6d069f15d79b,en,videoinspection of pipe routes
2346,pipe surveying by video camera,70f0f62a-d0df-45f3-b6aa-707e66ad642d,en,pipe surveying by video camera
2347,leak detection by video camera,e68163eb-c1c0-4a87-b904-89d107cb65c5,en,leak detection by video camera
2348,italian handicrafts,bcc56e8f-4bfa-48b4-8865-f85a35c98b05,en,italian handicrafts
2349,sandblasting external walls,18806896-319b-43ea-b820-24505b3a3fbb,en,sandblasting external walls
2350,hazardous waste transport,2ccfed2d-6ab2-4d94-a256-a57cb94e613e,en,hazardous waste transport
2351,collection of special waste,9f7801b4-c574-45d5-8d6e-4b449828fae1,en,collection of special waste
2352,toxic and hazardous waste collection,3cb7b5d8-b8fd-4b45-9e3c-d91d4abba00c,en,toxic and hazardous waste collection
2353,waste collection,c0dcdf6a-29d1-4ae3-b39d-c771e9047df1,en,waste collection
2354,recyclable waste transport,85bc53e2-b6d1-4405-b8a7-cb50fe99858f,en,recyclable waste transport
2355,clearing methods,83b1767d-f576-4e15-b66c-edd2556c2e2d,en,clearing methods
2356,clearing land of asbestos,a046965e-2a05-48f1-9c1d-210905ba597d,en,clearing land of asbestos
2357,equipment for removing and compacting dust,c3fccb43-e368-475e-85e8-f290ea719845,en,equipment for removing and combating dust
2358,asbestos treatment,5024d8df-443f-4100-8392-cf14746f1424,en,asbestos treatment
2359,aerial platforms for the building trade,6c276563-e948-45ac-be5c-0309271c4da1,en,aerial platforms for the building trade
2360,accident-prevention equipment for workplaces,ee49579e-631b-459d-bd17-19f9db935db6,en,accident-prevention equipment for workplace
2361,construction chemical additives,6d5bc1ac-3441-4003-929b-bf7feb8f5ea1,en,construction chemical additions
2362,earthquake-proof constructions,b1f032a0-59d9-432b-9542-e97cbe8b2d48,en,earthquake-proof construction
2363,truck for site work transport,2229f40e-a072-4620-b4d0-aeb63ad0288b,en,truck for site work transport
2364,manufacturers of water purification equipment,5b2255b2-62b4-485c-b579-b5a4cd85158c,en,manufacturers of water purification equipment
2365,pump accessories for concrete,caf71da6-f217-4ab9-89d4-a2daefdd70be,en,pump accessories for concrete
2366,demolitions with explosives,2bf4592a-41f6-4185-9bf0-e70cdb60bd6d,en,demolitions with explosives
2367,autoclaves for compounds,b859bc22-d071-4d1d-a05d-92c42cfc4c0e,en,autoclave for compounds
2368,manufacturing of electric resistors,fbd6c064-0cfd-485a-8880-ce979d812b15,en,manufacturing of electric resists
2369,motorcycle parts and accessories,8ac57a83-3906-4a9b-a91a-84360ed2e23c,en,motorcycle parts and accessories
2370,used car accessories,8975eff5-8a93-4f8a-9918-10f666dc2396,en,used car accessories
2371,plastic explosive charges,ca83ba0f-32de-48f2-be9f-72bc4c9b684d,en,plastic explosive charges
2372,machinery and equipment for demolitions,efc18dee-7a43-4b56-81cc-714b6d7a1914,en,machinery and equipment for demolitions
2373,crushing machines for demolition,41eb2ed0-b5b3-4fc1-98fa-c1321705beef,en,crushing machines for desolation
2374,cutting machines for the building trade,c39f95bc-fc22-4c7b-ad89-599040c640e9,en,cutting machines for the building trade
2375,skips for the construction iindustry,720c2392-018e-4da8-8514-7926eb8742aa,en,ships for the construction industry
2376,crushing grippers for demolitions,be2b9ee5-3296-470c-a097-2214ef0ef487,en,crushing shippers for demolitions
2377,construction of atomic and antiseismic shelters,373b3f84-2a7b-4558-8b7f-237feaa4f13e,en,construction of atomic and antiseismic shelters
2378,outfitting special vehicles for civil defence,69789cb8-c4b4-4eb4-b737-880a422d9b01,en,outfitting special vehicles for civil defence
2379,deep foundations,ead1df45-3e72-471b-a948-cb4382a33c19,en,deep foundations
2380,contract roasting of coffee and related products,ab2d0ead-b093-4a5c-add0-85e03198e893,en,contract roasting of coffee and related products
2381,roasted and refined coffee export,6c48e78a-278d-460c-bbdd-2d0f7090e1f8,en,roasted and refined coffee export
2382,on-line services - advertising management,09e5089d-baec-4e55-a845-bb2749172dc9,en,on-line services - advertising management
2383,foundation works for civil and industrial use,8466f018-2b4f-4733-a09a-87bc855ebfd5,en,foundation works for civil and industrial use
2384,building infrastructure,c15261fd-d9a4-4ba0-9d2b-422a95299521,en,building infrastructure
2385,lead and polishing floor treatment,41c9eb32-8d83-4ffb-af9c-81a88fd19ef6,en,lead and abolishing floor treatment
2386,wood arbours,005771f5-27cf-412c-a669-a6a12b805d42,en,wood harbors
2387,structures in galvanized steel,c18b1640-1dc0-4d0e-b367-d2079bd0e057,en,structures in galvanised steel
2388,breathable waterproof membranes,fe603baa-82fa-4121-9d1b-8efa76bf2760,en,breathable waterproof membranes
2389,residential roofing work,ac6c5485-94a3-40d6-982a-9a4d0100c216,en,residential looking work
2390,cane for pergolas and gardens,ed53f60a-0259-4c99-9332-5ba75ba9273c,en,cane for pergolas and gardens
2391,key-pattern sheets,7912b106-7601-4151-a3ee-e3767d073a31,en,key-pattern sheets
2392,aircraft assembly platforms,07636976-d812-4127-a7f2-d5b08d88bde7,en,aircraft assembly platforms
2393,aircraft manufacturing cells,f192ace4-f514-4775-90f5-c109dd484ed5,en,aircraft manufacturing cells
2394,industrial waste,a5ef9950-cf1c-45bb-94df-920238dbb866,en,industrial waste
2395,drain clearing products,34df6f36-825b-417c-a5e3-8075b96695a4,en,drain clearing products
2396,septic tank draining,770dc485-77cd-42eb-9a43-165a67c6ff2e,en,septic tank draining
2397,polyurethane foaming,a737ed5b-e3da-40a8-81de-cc2da4799078,en,polyurethane foaming
2398,polyurethane scenery accessories,aabf5614-85b7-48f1-9b02-ba3b9036764a,en,polyurethane scenery accessories
2399,fireproof products,20e1b5d9-904f-4926-ae01-19308712378b,en,reproof products
2400,fixed scaffolding hire,176abef0-ab06-4435-8405-d8494d3f56ea,en,fixed scaffolding hire
2401,erection of support scaffolding for the building trade,581bad40-8ec0-4196-892a-aaa8b0bd435b,en,erection of support scaffolding for the building trade
2402,erection of support frames for the building trade,66b63740-8496-4889-b6b3-7dd58e333199,en,erection of support frames for the building trade
2403,cork,d3f1fa60-8c87-44f5-8f07-e3c94a87578f,en,cork
2404,metal cleaning,b04f931c-6aac-4526-b4f6-debd0c6ebf64,en,metal cleaning
2405,architectural projects,b8321e0a-bb54-444d-ad9b-195885bc8a01,en,architectural projects
2406,international team offering modern architecture,9caceb09-df1b-4d25-98cb-7fcf3aa9e508,en,international team offering modern architecture
2407,pharmacy and other retail design services,fc9ff00c-696e-4632-81a0-dc86e5bef4cb,en,pharmacy and other retail design services
2408,english speaking architects and interior designers in italy,74705bdd-2fa4-4d64-a33d-f3ad141cab33,en,english speaking architects and interior designer in italy
2409,architectural studies for town houses,10806acc-a6ab-4122-bb72-ade2b4ddce1e,en,architectural studies for town houses
2410,architectural practice for shopping centres,64dfd3ad-9faf-4a24-b41a-ab745e08012d,en,architectural practice for shopping centres
2411,architectural studies for civil defence works,06850d2d-91ea-4ef0-80d1-31912bc611ed,en,architectural studies for civil defence works
2412,aerial photography and video by drone,ef3e0746-3755-4bba-827a-918b93055ebe,en,aerial photography and video by drone
2413,design and construction of infrastructures for residential building,d41afc89-b84f-4b08-9c4c-e69d8d648566,en,design and construction of infrastructure for residential building
2414,local and foreign commercial partners sought,188810c7-ed74-4c04-b5fc-4b8889dc9ae6,en,local and foreign commercial partners sought
2415,building construction sector appraisals,e6db55bd-f159-4e7c-bf5b-a279482c5d63,en,building construction sector appraisal
2416,creativity,9b23e76d-ace9-4364-aaf0-92fea9d0ae9f,en,creativity
2417,trade fair services and organisation,a9b62690-54f9-42d8-b67d-1cfe8215162f,en,trade fair services and organisation
2418,urban building land registry,9626d2b3-b566-4ef2-bd09-5a5b6753d288,en,urban building land registry
2419,furnishing agents and representatives,ea59c399-11f8-4dcb-a957-6e4915640c1f,en,furnishing agents and representatives
2420,professional consulting services,b257f50f-2768-4f77-9f42-1f886cb254d3,en,professional consulting services
2421,gis applications,65fdf655-7110-45b0-9110-1b6b71195528,en,his applications
2422,prospecting for radon,ef998fb8-880a-4124-8a08-3f9ab1cc7540,en,prospecting for don
2423,electriciy and telephone installation manholes,19fd86b9-3c38-41e2-b680-06a2fbda2531,en,electricity and telephone installation mantles
2424,sound-absorbing barriers,afeba4f8-0a51-43f6-a0f6-58003c4c2455,en,sound-absorbing barriers
2425,modular housing,ea1cb5f4-1343-4acf-8d05-09cd5435e2f7,en,nodular housing
2426,real estate investment fund management and administration services,14394060-3d63-48c3-9e13-9bdd85f0973f,en,real estate investment fund management and administration services
2427,prefabricated construction,cf982814-2ad4-4925-8bac-4eaacd7d6c76,en,prefabricated construction
2428,concrete formwork,3b382f3b-116c-4566-84f5-657cc16965b1,en,concrete formwork
2429,wood arbours and gazebos,e6bcbc02-3f25-464e-a49f-d36020d708ce,en,wood harbors and gazers
2430,"forwarding agents, harbour",d265f9a1-99a6-4148-9bc3-4ee1eab8b485,en,"forwarding agents, harbour"
2431,car and van repairers,4981afb8-97b4-4468-961c-07f2b809b3d0,en,car and van repaired
2432,boat building,3b52e2c4-7a9f-4694-af8c-2dbd0ccb5428,en,boat building
2433,business trips - organisation,486806b5-b182-4f76-bccb-e889b824e05d,en,business trips - organisation
2434,rent with driver,4d7c9b6c-8c3f-4835-828c-4b4cbbbc0b6e,en,rent with driver
2435,airport service,4d6c6b98-dcc0-49e6-930d-31cadf4a561a,en,airport service
2436,transfer service,0d82df34-149f-4510-b240-6b6db4f44311,en,transfer service
2437,private tuscany tours,abd94d6d-8b82-42d1-8b7f-e61d244e260c,en,private tuscans hours
2438,car hire with driver florence,fcad728b-942e-4f55-ac0a-4f8b58efe23a,en,car hire with driver florence
2439,research and development in the field of earthmoving works,63652fbf-639e-48dd-a8bb-5bf472fc0029,en,research and development in the field of earthmoving works
2440,maintenance and installation of electrical systems,ffc903e4-d610-4a17-a457-15883cd263fc,en,maintenance and installation of electrical systems
2441,assembly and maintenance,77f18f40-48a5-420f-b177-43e14096c9c0,en,assembly and maintenance
2442,"punching machines, plastic",b6cc228a-3ad1-4b68-8bfd-cc0300fa4b6c,en,"munching machines, plastic"
2443,thermoforming lines,de0583a4-1113-485b-bcf4-b116a1de09e7,en,thermoforming lines
2444,designer of industrial prototypes,9eb81008-d67c-4d2b-92b8-7ff01acd1b37,en,designer of industrial prototypes
2445,design of warehouse systems,c4362d91-d68e-45ca-98a0-7ff0da6c2188,en,design of warehouse systems
2446,technical drawing,9619b70d-909d-4f0c-804d-768873af0bc7,en,technical drawing
2447,industrial weighing tools,998ec045-cddd-441a-bd58-acefd9e32400,en,industrial weighing tools
2448,building yard service,c60a82bd-e8f2-4d59-8271-a07807ce9501,en,building yard service
2449,process engineering,a404d84e-ea4f-495d-bb21-8553b671d870,en,process engineering
2450,electrical system testing and inspection,1d974560-80dc-457e-bfe1-b6e956b50ac2,en,electrical system testing and inspection
2451,design and dimensioning of new systems,13001a55-5faf-4a13-880a-c06303ffa84f,en,design and dimensioning of new systems
2452,blueprint-copying machinery,45c8c0ba-285c-4f15-bad7-afd1189b891c,en,blueprint-copying machinery
2453,heat engineering advice,4a1e7545-e2ae-48a5-941f-dcacce1e1b24,en,heat engineering advice
2454,company management and organisation courses,38cf84e6-38da-4528-9653-aacb24711a15,en,company management and organisation courses
2455,automation boards with plc,5f9a15d9-5fd0-4ab7-a3dc-4a0753f079b4,en,automatic boards with ply
2456,thermal systems for building,9f252a9a-65d3-4bf9-a1e0-a78516735add,en,thermal systems for building
2457,engineering studies for industrial building,65ef7001-91b6-4c23-a687-e307dbdff5af,en,engineering studies for industrial building
2458,assembly of technological systems,86f43b22-2d74-4dcf-8d59-7e79d81f482f,en,assembly of technological systems
2459,mechanical precision assembly,d4d19dcc-6d83-4e76-ab5a-c4d9c5040e7b,en,mechanical precision assembly
2460,machining of special steels,58c3d134-b896-46ba-a21b-b349e9fb7e88,en,machining of special steel
2461,metal construction goods,aa14ae48-ecba-484e-8d9a-a3b22828e52d,en,metal construction goods
2462,creation of prototypes,33d03fdb-c1a3-4df2-b4c5-9642802462f4,en,creation of prototypes
2463,"trailers, tank",9ec78533-763a-42bc-8711-4af159641299,en,"trailer, tank"
2464,tank trailers,d21ce9cb-21d1-4c9c-bc27-96e2de1b4fd2,en,tank trailer
2465,pedal units – brakes – clutches,41e96c29-bde3-4b80-9108-05c10ecedfc4,en,pedal units – rakes – clutches
2466,front axles with two drive-wheels for tractors,5bc47931-889e-4759-93d5-ee8e2ec5650b,en,front axles with two drive-wheels for traitors
2467,fixed steering columns,f554a3ec-d998-46db-9935-7ccf429de21f,en,fixed sneering columns
2468,adjustable steering columns,7b1a5bcd-0fbf-43d8-994d-1935fee2e0d9,en,adjustable sneering columns
2469,metal structures for amusement parks,9d38b97a-2ebf-45f3-b3a5-72ace9974728,en,metal structures for amusement parts
2470,mechanical machining with cnc,9838977c-37d1-4950-829e-8316e1c3ac2d,en,mechanical machining with and
2471,systems and machinery for cutting sheet metal,19f7af86-093c-40db-8640-b84414dd67f7,en,systems and machinery for cutting sheet metal
2472,laser cutting service,478677ae-8c3d-4900-9bf4-024e040747d5,en,laser cutting service
2473,sheet metal preparation and machining,6b82b1ce-f9d9-4d0a-8dba-97a7e2e90070,en,sheet metal preparation and machining
2474,working of brass,286f45ca-0ec6-4bde-bd85-0480ca49824a,en,working of brass
2475,punching machines,f7008e90-40a4-419c-a5cf-4285136cc008,en,munching machines
2476,stables and stalls - fittings,38c7e476-bcc5-4627-ab12-f29ae6cf1f4a,en,stables and stalls - fitting
2477,salvaging of ferrous metals,23680c65-9110-4b6f-9cdd-91ba937e22d5,en,salvaging of serious metals
2478,metal scrap recovery,d08bf19a-8df4-4ad3-ba2e-9ed23714dceb,en,metal scrap recovery
2479,ferrous metals and alloys,ca890e87-fbc6-4cdd-9b33-ae47bd8ce118,en,serious metals and allows
2480,notching machine,dc683a93-88a0-417d-8bf0-1c59dcc47310,en,nothing machine
2481,tucking machines,9f20f057-2559-4311-a346-0e08ad7339df,en,tucking machines
2482,staplers for sheet metal work,7d0d4efe-d345-4b88-aec3-ad4327cfcefb,en,staples for sheet metal work
2483,metal shearing,fb31157b-ba32-40c1-bc53-575da1fc986a,en,metal hearing
2484,sale of non-ferrous metals,1abbe84d-1b21-43d8-b30d-2610588168d5,en,sale of non-serious metals
2485,iron and metal scrap working and sale,dcd723ee-da3b-4aee-a0cc-9266f2b4b55d,en,iron and metal scrap working and sale
