Unnamed: 0,products_id_x,products_and_services_x,EuroPages products_id,EuroPages products_and_services
1886,787dcc52-13b9-4fc6-a484-13bce25998ee,plastic products for engineering,1a9a1356eecf60a6ec76ed57a73dd66e,plastic products for engineering
1887,5f0563ff-5048-48f3-88f7-79a27929ff6f,rigid plastic foam materials,d42ff1acef708ffc696c9609a97e00be,rigid plastic foam materials
1888,5e26f18a-462f-488d-9634-afe5a9d50363,textile flocking - machinery and equipment,3124f0330de9bccd5ac61e35eb91e140,textile flocking - machinery and equipment
1889,80ff4ccf-01e6-49ec-8311-9228bd510f18,machines and equipment for coating fabric,5a9674793a8369a07959a64f221b8770,machines and equipment for coating fabrics
1890,200c9e57-8730-4cdb-bfb2-29aaf4841c34,coat and jacket fusing machines,,
1891,028898aa-7e46-41ea-9c31-313c75a471c6,shirt fusing machines,,
1892,22bbde18-0bc2-4288-9b65-989316de5cbc,machinery for textile products,a1026dbbd2b651b2e5735af305be98ee,machinery for textile products
1893,ee9d0bfd-9311-4bbc-b581-a5a9d0921e02,fusing machines,,
1894,5ca99568-f29a-44c0-b0f3-0a1f3da5cbfe,continuous fusing,,
1895,c9281dc5-3614-4a16-b6b3-db7477287b98,heat fusing presses,c1a4a8509f3b62d3ce6bf4a8cbdeb5bc,heat presses
1896,e87dd095-e525-4762-a8b0-e85fef374bf2,accessories for leather goods,5ca35fb4d16c9242f3e25276e0a779ca,accessories for leather goods
1897,f859314a-567f-40fc-8b01-dccf4bac6925,flexible packing,1a9314e08afbf10c25bfdd3e1ac5e0b8,flexible packing
1898,e80a14cc-880a-46db-96f2-e7a498defcca,biofilm and sustainable film,,
1899,f393f8aa-1fd1-4fb1-9d0d-e8fb647b868f,natural textile waste,ae0210be32135f343c0a33d5a9a86536,natural textile waste
1900,55d967d7-4d34-4eac-bf1d-8699dd94c4a2,cellulose wadding for medical use,9c8dbdbb4907d6b05549046a881fe6a8,cellulose wadding for medical use
1901,935887bc-7a17-4a56-a7de-86ab25264d8c,photo frame,1e1439fe4ee7c338c41d128a7abd87c6,photo frame
1902,c4fbe9a9-c8e6-435f-9f8b-d0e4b554e36d,gold and silver foil machining,,
1903,72aa12e5-1a8b-47de-8841-474f7ade7945,carved wooden frames,3d45945bcecc7fa333e99c2c681b8e13,carved wooden frames
1904,ad503bd9-63c4-47b5-a2bc-ee10c01b79b0,wholesale frames,1bc801b127b885dbb38d5c478e6365a1,wholesale frames
1905,8cf2ec26-b330-4175-b8cb-4cc3d67f0bb4,folding machines for drawings,ec76c7b3ff167859d5b564f4b89e9c12,folding machines for drawings
1906,8d0256e5-5ff7-483d-86e6-27bbbe961f8f,folding machines for bookbinding,c361d0860cbb83515995cf5500ade698,folding machines for bookbinding
1907,e8167c0c-69c2-4232-813c-da6478cd5142,rolls of paper,fc8d654b9bf19963ea1d94df83fde960,rolls of paper
1908,800ea55b-82eb-41b4-88dd-9de2eec95e3e,vehicles - telematics,0554bfe5f4f442d659f4b96043b49499,vehicles - telematics
1909,21d3cb63-cef2-4161-98f3-8bea4fde59ad,school textbook,badca06eb6c6755f69c600c8792ede6a,school textbooks
1910,63855a99-984a-4091-8d61-1c5dfdd5434c,supplies for schools,3ec451853a37df70395bb86631f124b6,supplies for schools
1911,0d8b271a-3ac1-4422-a019-e3ce83174af2,company gift,070b069627ddd8a09a7297b7f2f12425,company gift
1912,947e5241-713f-43fe-9923-1839829a8ddf,packing advertising accessories,,
1913,b7961102-c285-454a-b1c1-477b9512389e,package dispatching,738e3924afd284c53db0ec0d95535a02,package dispatching
1914,1fae9edc-6d5c-4007-9f48-6224bd1a9f38,wholesale of toys,5a4212e6aac7425aafd79011b55adb6e,wholesale of toys
1915,a5b99a69-60fb-4108-8b23-9e10f91e7f5c,perfume and cosmetic retailer supplies,526d79b1bfa18ed8f9091a08b3f0aaae,perfume and cosmetics retailer supplies
1916,854863f4-995b-48fa-a2f1-3584b8d5aa06,wholesale gift items,9770e6956c722a0af0b0c841e21b529f,wholesale gift items
1917,1dec0ca2-eff9-499f-9c60-23153a7e22a6,"composition, photocomposition and photoengraving",db0374c74c0ee5b4465c42ef1c93b4e4,"composition, photocomposition and photoengraving"
1918,e381110a-5369-4660-bc55-78c63234db29,lithographs,4cb637fe1751470a9eeffdea61118d49,lithographs
1919,d198c778-18e7-49e5-90e6-bd153177753a,outdoor points,a14b00a0f4378baf69eae8f86d29c4c0,outdoor paints
1920,6fdce8d9-016b-4166-8076-2bcd16959b65,items for murat decorations,c2598a3b70a6aa074e1c3e8858a1c5e4,items for mural decorations
1921,697e4518-800a-4ccd-b60e-c70570502b8c,wall posters,6619863630a109c8cf8c2bfd1cb9301b,wall posters
1922,0a71dbcb-c046-497a-9039-c15402fdb0a3,clothing fabric,a5822dc0aa82d5436bde3fae64adbf2b,clothing fabrics
1923,2389f9eb-5352-4f52-80fd-db8ad0eb5f28,accessories for wall coverings,4e75b0ede6e50778e198e888bc04440a,accessories for wall coverings
1924,f32df92f-fb70-4a32-9857-eec0f5bc8c2d,pad coverings,dd3e0cd1340cf645d088170a6e782f94,pvd coverings
1925,5347fedc-9189-4140-9f98-4ac39f7e1e82,internal transport container,,
1926,fcca44c0-ae56-4270-9fc3-e52c9fd39daa,equipment for handling merchandise,24e952afa0db5ef8ffc90c1b1a698efd,equipment for handling merchandise
1927,6a296ca9-9f97-42d8-8fc6-188e575990dd,food supplies for watering industry,,
1928,f6ed20f1-2188-4cd1-8dc6-d873bca28c4a,pleasure craft furnishing,68614b2bf0c1a67d799b288a00e12e9d,pleasure craft furnishings
1929,3f969e86-452e-41b6-8835-97436674c186,"divan, armchairs and chairs repaired",06263ef03949b5428e0da895063aec0e,"divans, armchairs and chairs repaired"
1930,d675d682-018e-4829-ac66-e61155d7a45e,breathable and mould resistant plastic coverings,8bba22d076ddd2528c391ef85b28b3a5,breathable and mould resistant plastic coverings
1931,c2505123-a5fe-495f-b5ce-693feb1304f6,flame-resistant wallpaper,b56c9f1a574084690fe07e95509ee36e,flame-resistant wallpaper
1932,50abde66-58b7-4fb3-a007-1077fa41a010,persian blue salt,,
1933,2b898f73-e699-4b52-926d-476b51dacd42,rossoro,,
1934,a7849fec-bf97-48b0-b89b-cb910a8d6dc8,peas,907ba8926825458548cfa0cf0451a87d,peas
1935,2a782696-0317-43ad-8f2d-0560e17acd8d,fuel,94fc563c7130bb29e3860f2ad076b575,fuel
1936,e815f6fd-7684-4f67-8cd3-7ca65edc43c6,tomato paste,a16186e075a966cbf8b196dadb98bab0,tomato paste
1937,4cfbc8e4-3ae6-4909-9827-0e8bdc908be9,silkworms,6c7dea9bd1b4c7980bcf51fd6efd142f,silkworms
1938,4d813cfb-e2ac-4458-a8c4-6ed785df7d5e,commerciante,,
1939,fac7c136-c169-41f0-9e91-d9dfb3ed9151,walnut kernel,b274d27ab4e14217df7ad0202415b8cd,walnut kernel
1940,4641a592-8a26-450c-ad46-d1ea99565552,mozzarellas,d84bdffc6d0677cf9d798e7d12b1a424,mozzarellas
1941,f8592b25-a1ed-41dd-818e-b77b17a09589,calabrian cuisine,,
1942,4b3fd13e-3d2b-4ea0-9f64-fbc7f41bbc7d,pepper,3d1b242d44e54747ff36ee223888eef6,pepper
1943,a2bf0869-a679-4cf6-bd91-417eac73144a,import-export assistance,8a4ece7efaeaac7d451c3d68ad34e2b0,import-export assistance
1944,29a6fd6c-b361-467f-b5f4-8ee75e254ba6,sell bevarage,,
1945,0bba0aa6-3634-45fb-a349-fc66779fa879,alcohols,509b2eebe70e5bb8e7de2f4de3268ac3,alcohols
1946,af58278d-9353-4f02-9e82-4571d5aaba63,breadsticks,182cc2533fb90550813ba04c0c54e201,breadsticks
1947,9c5cf603-2e63-46fc-a239-40d0379cece6,supermarket,2e85b65302757a414e43e95b4ed9fea2,supermarket
1948,36325dac-2f16-4c26-953f-492c10996cb5,import-export - computers,10abe348f2f3a4d81a12a8e69261379e,import-export - computers
1949,ab9850c2-cd93-418e-a0b7-4e7a6a664f45,grossista di fiori di canapa e derivati,6e56f8a0d65cd5c74c5a4f4f9e2791fa,baci di dama
1950,fe448abc-1724-4411-b8b5-21dd94270039,migliore canapa,,
1951,dfa67ea4-787f-4f97-84cb-367689dbcbc0,produzione olio extravergine oliva,,
1952,bff10d78-dbe7-4376-8587-7a6574690f93,vegetable growing,6bb73e6e9fde9ccf1c913f7c24d25064,vegetable growing
1953,cb2212c1-644a-4f46-a9d5-85c52822a17f,prodotti tipici liguri,,
1954,a4046729-c159-425d-90bc-3bacf005c1f6,importazione oglio di girasole,,
1955,648d2e75-c1af-43a8-b45c-3029d45a19bd,vendita frutta e verdura al ingrosso,,
1956,f2cf865d-2e7b-499f-8cc1-0c86761e2d2d,commercio internazionle di sughero,,
1957,5238c46e-a7cc-4373-a55d-55d6f36572aa,to cultivate,,
1958,3a4d3fc0-ee4e-469b-868d-a3f9b0818557,to produce,,
1959,7d39b81e-a86a-4a0d-926c-ba55446999b1,natural entrails,25dd96a0ec7e24163180073654e3e47b,natural entrails
1960,a1ae5740-a0bd-47a2-bd84-f070dab8db44,entrails,d170ecba93366e0cee73c52819c61c63,entrails
1961,7364f055-1db6-4e24-9b92-0902ccc72f14,deli meats,93b6c54974aaac03cd76056bdddd0f85,deli meats
1962,778b2de9-337c-46f6-af76-1d4ce1003ec4,diuretics,808737a5a9f077ac2eedc84df625dec4,diuretics
1963,0e80e07c-b114-4f76-83fd-35555b5cf906,beta-blocking drugs,,
1964,2534fea7-91a5-4379-96d6-bb0c9e0c66ba,antihypertensives,c7e7f0e6b1f42d91ab014862738da1ca,antihypertensives
1965,705d153d-01d8-44a9-8f85-68360e91ed50,bava lumaca microfiltrata,,
1966,b5702012-17dc-4492-a3e7-2a80762c0197,allevamento lumache,,
1967,36fe56b2-8744-4096-8f2e-b4b6d174a0a9,cosmos,,
1968,1efdbfea-681b-4028-b12f-c4db9491a7b3,materia prima cosmetica,,
1969,e884a1f1-027c-4009-8428-92d5e76bde60,dermocosmetics,5bd634d3a8e68c967a21619dde637aba,dermocosmetics
1970,6458bc70-0a3c-4e60-8aa4-59c29f9cde8a,paraffins,234b7449e8584583abed9ea1b3c9b1d6,paraffins
1971,d4b1a9e3-1f5d-41d6-bab2-28b73f618feb,waxing,56666d0d62b0cc3e9b33a596199c9204,waxing
1972,83ed867b-b34c-42c3-9de0-7d453285d9f1,"aperitifs, alcoholic",ba1d38778329efa2269df4165633c953,"aperitifs, alcoholic"
1973,f971064e-bd24-4c4b-ab88-b47cfb61f643,gin,d7ad223a94b1cdb31734ad5fb25df4bd,gin
1974,c90ef45d-efee-4085-b906-b1376b2d7ab0,eau-de-vie,,
1975,2c4b185b-1b2b-47d8-936f-68007d3053dd,limoncello,75761a837e17a2a5a214b1ee8a6a711b,limoncello
1976,1d58e172-ad49-4562-90e0-dc6702afadc0,nightwear,5a7bad0710377817aef513e8649f95d7,nightwear
1977,265794ab-9508-4614-9144-f11f02679a9f,beachwear,,
1978,b0f09e34-0d97-40ea-833b-6c96de2d2029,sleepwear,,
1979,0651812f-b237-42e0-8caa-407c81e66341,flavoured marzipan,6862059aa63bb852530db1b804719770,flavoured marzipan
1980,b20548de-8453-4a1b-9a08-7f070dbc2be1,beekeeping products,857cc64a77b1746d5b794e414a0e560c,beekeeping products
1981,432385bd-8a4a-4b42-919b-2bd870366699,infrared lamps,18e56e2a00ec6067c7bfed09d0560a01,infrared lamps
1982,0026faa3-84b6-4f07-a872-3433a9f673a4,abbeveratoi antispreco,,
1983,86c83b1a-a039-4b32-8e1b-4d62f66e0de2,feed ingredients,37286fa8bc51eef3656a821557b9433b,feed ingredients
1984,9a2c2812-20a1-4a19-bc36-e65e391f7bec,predipping post dipping mixer bixcomponents,,
1985,d309795b-76ca-4d1c-a659-991d299d9c8b,lievito di birra per animali,,
1986,54def8bd-aad9-4103-8ec5-9bc6e82b23be,box equipment,2d595c77a44298129a0672b9d6be6ced,box equipment
1987,decfe250-3ba5-418d-97e0-8338897c6565,industrial mud suction,33a7630af7c1c30176e50d3fdcfb558b,industrial mud suction
1988,4bd4b6ac-833b-4fc8-9038-196fe8381ca2,disinfecting equipment,1ba6a483b02bed9616350ced2942a161,disinfecting equipment
1989,e3ab69d2-4f44-453d-afb8-5620896dc8ac,safety locker,eb4ac15a84e2e90c0b8a3ed3c1ce0e11,safety locker
1990,65130d44-11ad-4435-9af9-1127575751a2,environmental monitoring,ecab21723029ed7d655f4a6a993e27fe,environmental monitoring
1991,b1685a29-904c-4518-a90b-68648bef498e,consoles,12dd6ffa694c9114d9e0aae9b95cfeb4,consoles
1992,cee5a98e-8315-4808-a802-0007fa6a5e28,rubber cog belts,f99173e5261122238dc01d438ddfac37,rubber cog belts
1993,2936e510-a258-4253-b483-5423b2fb28db,pignone,800daae78553b992a3c84cff54d311f8,pignone
1994,5910959b-5552-42e4-819a-6c14724d9681,helicoidal gears,b7617d067cb94f661bfb9352327ec3eb,helicoidal gears
1995,1ec08e3c-7264-43e1-ae05-17a5b35b2866,cylinder gears,e70d623cb705f7c9a187a8a7bded798d,cylinder gears
1996,4cc79a1f-87b6-432c-a442-1cebebf332d1,cog wheels,313ceefa938f8baaf49802d1c8b9bde7,cog wheels
1997,90bb0877-ac53-47fa-a859-d4143cdcb67f,parallel import,,
1998,f0a7b2ab-5c5e-48cd-84d2-59baf29663b8,pharmaceutical export,,
1999,f2bd2b74-ee14-436c-b711-faa0b561a25f,deli meat lines,,
2000,d6826ca3-4c7b-491d-ac9e-3f34c676634a,stabilizers,0569151212ec3d7003d28174de18cba2,stabilizers
2001,4296d7eb-0f5a-45b4-9320-3955884cbe10,gelling agents,,
2002,e1e45f71-3633-4580-9dbb-2d15e373b647,hydrocolloids,,
2003,fcc1c29f-0c85-4bc1-94ae-df09475e5348,food systems,,
2004,a650ceb6-4a2f-4205-8fc7-008ba1e0c429,carob powder,,
2005,2e4555ce-428c-4276-90b0-ca854fa52848,carob gum,,
2006,5d187153-cd8b-45bb-a878-c9cd2ee12c36,grain storage systems,db386fece18f9f6cd8a366e61e7605f4,grain storage
2007,ddeeffc0-2b1f-4c0a-a039-4b487a1b9de0,pasta for lasagna,90c911f56554e7a660fbd67a3eb2acbc,pasta for lasagna
2008,d4e631bd-06a6-4630-8019-e3f04be3e9ee,auricles,b821da9a3e76bdde0e1e80b4a34a962b,auricles
2009,282dd460-a6c1-4bf9-9e26-36c33d84440f,peeled tomatoes,e7ef7882438d349d2bd646a3a62c8186,peeled tomatoes
2010,e228c2d9-8d64-4f83-9642-2f09e38e4a86,rice starch,026130f68383dc16df857de44f7592c6,rice starch
2011,99ec42f8-8676-43cf-adbe-21d400c9b1c5,naturally leavened pizza,ab449b38dd14d5a63497dbdd46f93882,naturally leavened pizza
2012,8e490602-7cc8-4a13-b2dd-b3e2cedd8221,deep-freezing,103932630f0d387345af26fa5baba570,deep-freezing
2013,c14f02af-d755-4e16-b51a-a9ac4aa2925b,baked lasagne,07a88b6620d80c2d6847660f1550d9b8,baked lasagne
2014,41578841-882b-4407-b239-1972d1991d50,international trade consultants,95a693ed76721cb1417c6e7cfb25c70f,international trade consultants
2015,c143182c-a3f4-4f25-ab69-21e6598d6662,hammer mills,d283a7841cb1c9521dca825e79205aa4,hammer mills
2016,05f84999-bd7f-4f54-a2ab-ae1dc9647170,organic pesto,458190706535a545ff27c2dd09c1758a,organic pesto
2017,455142aa-6f15-4fb5-8290-31809a948b43,bulk powder transport,,
2018,311cf2b0-1cd6-4c3c-9394-d969707463c7,malt beverage,8e8a9255c96c5376941f8c64d6a383b8,malt beverage
2019,0921c7c2-170b-42c9-a76c-32325a627b51,gingerbread,47f57d6ae0d8b8f30e0544992f9804e4,gingerbread
2020,99106518-2e20-42e2-b499-3157b4f98ac5,cantuccini biscuits,9c0cae56032b4fe362259a3abc6c1fd0,cantuccini biscuits
2021,cfee039d-b8bc-48d9-842a-efc5f9810ff5,ricciarellis (calisson biscuits),db2d405bda8a6980a6f0c1362624368c,biscuits
2022,07f52834-8485-4fd0-b38b-067d81e1ca6d,almond cantuccini biscuits,9c0cae56032b4fe362259a3abc6c1fd0,cantuccini biscuits
2023,1a8df74d-92a3-4879-96a5-fed8983c04f9,pan de' santi,,
2024,023cb43a-1296-4c74-8329-9c5e46edd379,copate,,
2025,826e94ff-88e9-4b1f-9c46-62da0e7f7b6b,creme spalmabili,,
2026,cd4fe0be-a94e-463c-8093-95c27d903f6e,nougat,78485e99d595aa1de54eb832b86650f4,nougat
2027,52ad7ebf-1f0c-4f81-894e-6141583f7ffa,crunchy,9abe324dfd74316cf8ccc2fe68f52e37,crunchy
2028,0b36e3f9-9608-40a6-8351-da13a3273f7c,gluten-free pasta,e72c2d28884c2fa58f248f8a4e10c741,gluten-free pasta
2029,1b6c301d-57fa-4f43-9763-d63700f87751,dry egg pasta,d53588b3696e26b1a9da3ef8da2c67e8,dry egg pasta
2030,b64e6b64-9e9b-4105-81d2-99c9265b1ff9,egg liqueurs,c27fd72bcdba2c3d6f14d5d53dfc075f,egg liqueurs
2031,97f9efce-ead6-487a-929d-e0178167e439,ravioli makers,bc545fa026c0a4ad87a7a91015db82f8,ravioli makers
2032,1ec9139e-bb4c-4fac-856e-ee472f3ffbe6,organic cold cuts,,
2033,9132e5c7-a522-445d-86e0-e8738b01c89d,carp,216c317548bc5eb08be222ad716268de,carp
2034,a39dc0f8-dadf-45da-a29b-1b78a8b4c573,dessert wine,bd0197127238712d59a6fb0218542b40,dessert wine
2035,4db7fcbf-469e-4b66-9901-a2d672b4eae3,basket filters,3d21d8b777ffc06f0689e90ea1ef585d,basket filters
2036,6f364a55-a6e3-494f-84ce-9875cf487a68,sponge prefilter,,
2037,fa25eaec-cf23-493f-92b0-e58e24b084f9,polyester prefilter,f6937723663d9c11f1ee4edf9f935fa8,polyester
2038,a7bf48ef-05db-4187-ae62-3b1b93f1ba9a,sponge oil-removal filters,,
2039,270be0e4-5763-41db-8a52-4ba685bc7eee,dryer sponge filter,,
2040,06971100-8716-492d-baa7-344c90ad4d14,veneto cuisine,,
2041,615d353f-5c3f-4722-8e5a-f748f605d1f7,emiliana cuisine,,
2042,7fab8690-88b5-4edf-8936-9cc6ad86df8a,frozen soups,5b26f62dd69588b46253e200829f647a,frozen soups
2043,8fb871af-11b1-411f-b5b2-c90d34431c19,japanese cuisine,23867652ead9f219f2b3fe327edf3787,japanese cuisine
2044,c1b2b22f-167a-4b87-a618-08b726e335ed,caps,55dd587cdc4a278be6a5c37f9e539de1,caps
2045,ca447c85-2bb6-4c7d-bfcb-841858e9aa6d,neck scarves,6a1c1d91a91792f74af90d01252e5eb7,neck scarves
2046,33ec345d-d0eb-452f-80c3-3ce80b0d4682,ceremonial service,,
2047,58220aff-031e-4594-90ad-9a8541f16ed6,restaurants,,
2048,f47b5194-29ab-4726-8c15-bdcbcf801d39,rustic,2a756b88d6e56af6354993a4041ebaf0,rustic
2049,55e140b3-0ce7-4354-aa14-f6172b23153e,romantic,,
2050,ec2e9044-e964-4831-a286-afb19f998212,"seafood, deep-frozen",8137b6aa9a8ca526c442513532db7f53,"seafood, deep-frozen"
2051,883545d7-cfc1-41d2-a25f-16d6e82cfd3d,squid,0cc5a9c37a75a8dc3b3a55ca5e16be81,squid
2052,52c5b20b-8fc7-47ab-bb1c-a3c09b4fcb73,stock fish,436374f04921c80412097214c55a6303,stock fish
2053,93dc0b23-9797-456d-9204-c48229633750,salt cod fillet,dff8f7029bf69fb62eaf93271da9854d,salt cod fillet
2054,a49069f6-3ac7-4ffa-9ce4-6f3338b22f1d,rush,954601796c16fa224b98f54b380855c7,rush
2055,f0c13471-6287-4270-92d9-cb92f30b1c8d,communion luncheons,,
2056,537b7e79-6805-46da-9063-f9870f3f5d5d,flag poles,fd81ac732debb19fd99b0ed1dea75a53,flag poles
2057,e801c0da-a682-41b6-817c-c92c9f6ffdb5,vacuum packaging for foodstuffs,e3f78b97cb209b9710a1c35f927449eb,vacuum packaging for foodstuffs
2058,d8afa553-b92c-4c5a-83a6-a5b0dbc3bb4c,lead sinkers,b525865f00abe910a0cd61d85c235e32,lead sinkers
2059,fd7488a0-7c0e-4e58-97d3-0eeb78a0a173,floats,8b9c14c0e42d27140db5efb552614609,floats
2060,0acc4478-41ae-4a8c-84e8-9e554106e137,sausage trays,f0bf8e17e3b5e6df730f33ed0bf82807,sausage trays
2061,7f32ffb7-7deb-455b-a7bd-ffe0262f8edf,radar aerials for boats,1d5f1f93c17a8b94f4310a977d5153c1,radar aerials for boats
2062,c53c7772-cade-42b2-af04-86d38552afe2,graduated diving mask,15a5284b43d8b0e277c2234c734ca634,graduated diving mask
2063,7cfa601c-c259-49e8-bd49-0b60fc601b59,"salt, industrial",f1d98e555c9726e7c5978e24fffb4c15,"salt, industrial"
2064,18d595c7-c6ab-4e01-8ddf-cd4a6e9a5e92,open all day,f36ccd9c611ef64fd289ec19f0be2f2a,open all day
2065,4859b76d-9597-4e92-b55e-9d6d19dc62ba,clams,5990c1a81272478eca76f77277ddeb0b,clams
2066,ce91a1f6-421c-4ded-8e1e-0da653c0c309,global life insurance,c34a26866767d1b08753ecbe126ae231,global life insurance
2067,dc8caba9-452d-4f29-b065-a8d47fbc1be1,diving courses,,
2068,4a617a5d-df59-4db7-8dd8-8a73dd5fe546,air sports - equipment,dc260775aa04b199b70481f913b8aa5c,air sports - equipment
2069,3557cfa9-8793-4464-bd1b-6f20b3d7a861,electric motors - dc,02a19eab54f9874614571d4b345c7328,electric motors - dc
2070,efd89b4e-8466-40c4-99ca-b85d129f6e70,fruit flours,5fb982b5776c5409ebec32453fa7e5a9,fruit flours
2071,421ad7c3-cd40-4754-b5d4-6274501f89af,fragolino,3766630fa7eae02d439b0cbce530d5fc,fragolino
2072,c12e7685-8e13-47cf-8035-438fead83cef,pineapple,7855cca1372aed929a9ae2afb1011134,pineapple
2073,fd86ea70-3240-44b5-830e-b848de25b042,raspberries,d4ef41a3d1cff9c1dfc8daa897c5b750,raspberries
2074,7a505ea4-cb72-4877-a883-0141e631c0a7,currant,2f2d36a42a750726471b11b02ac66f41,currant
2075,cecef9ac-9a31-4078-b625-fad7c0b4b02b,fragole estive di montagna,,
2076,135622ee-4293-4888-a167-f586904baf07,essence,d029182118642a75c44bbaae4fd05fd6,essence
2077,5c95896e-1b69-479e-b02c-b5e7606cb503,natural flavourings,e729a2f09a081f46c4ab5de32a6068b2,flavourings
2078,04f0678f-959a-4874-a720-0201fd9568be,ready-made sauces,,
2079,bb007037-3a33-4114-bef8-399a9c2419c0,agricultural assessors,eb4ee967e2abd4d7b3d37119c90ed657,agricultural assessors
2080,dd478b70-3adc-44b2-a280-1ee11140ea25,vanilla,7d3cf600bf044a1aaf9324807bd8d13e,vanilla
2081,e2eeb7b8-a1b4-4d53-a086-54964d65bfd3,gourmet gifts for businesses,f8af7c6a153979b698e2e16e04a85e2c,gourmet gifts for businesses
2082,d74ba518-573b-44ae-a39a-8b201a0a085b,sale of wines in vats,dc2f2c026b7f47845a0c666088cdde22,sale of wines in vats
2083,1980f69d-9a41-427c-b63c-88ef446163b3,burgundy chardonnay,01cdf5113a68cdd29a0507490af39c15,burgundy chardonnay
2084,c49d3e05-3316-49fd-8858-ebafdcd9d288,fruits alcohol,8fdeb1f212466caf97f172c1630d6ec3,fruits alcohol
2085,dcd3c123-55fe-4f8d-b4c7-8d25a818f76d,mozzarella for pizza,2e1d9b2c2edebc7fb8936ef04bb8a539,mozzarella for pizza
2086,a72137c0-401d-49d7-aa88-bd6e1c8fc933,burrata cheese,fd6afc65c95b45d16bc709ff6376a70b,burrata cheese
2087,0cd8a806-c1b6-4db3-a609-e4db1c837dbd,creme liqueurs,91035005c967d6364f764ea7e8388abc,creme liqueurs
2088,0c5c7b98-6144-4a56-98a0-644cf60d08d6,fruit nectars,e449600ee9ec8fa221b2454ab5788cdd,fruit nectars
2089,9c977edb-7ebc-46d4-adb9-c7813a817792,non-alcoholic fruit syrups,265977f0ff7f8405cbb04e41dd8adf93,non-alcoholic fruit syrups
2090,7f09847f-7e0b-4a4e-a2a9-b6df34d4ae06,toppings,d54387fc8254e766090fa2fe9b703b3e,toppings
