,products_id,products_and_services
7626,1298c794-28b4-4694-b968-5b125ad289e8,industrial hardware / ironmongery
7627,d1ef018b-03d3-4de4-af52-f7642a01e8e1,swish tobacco
7628,e273d0e9-c0a3-46f9-b6b5-f629fcdae5c9,silver-placed costume jewellery
7629,e8c865ee-adb9-47f5-9e95-bc1596414b5c,gold placed jewellery
7630,811c8554-f446-462c-933d-78cfbc47621f,magnetically coupled centrifugal pumps
7631,8b958812-071c-48ae-b0b0-4f53f017a1f8,filter housing
7632,5a421577-7c2c-49e7-909d-15a662d170e6,smartphone accessory
7633,d620f394-e388-4329-b0c6-1c6e1ded4b82,structural steelwork
7634,f3101a67-b3e0-4ba8-8ed6-6e6823805ac8,radiation protection cabins
7635,10dfc524-8a0f-4c0f-9f22-d6755185b792,radiation protection gates
7636,21dc120e-0166-4ca1-b0f4-31898d8871b5,radiation protection bankers
7637,d9800a1b-caaa-4f1d-91e6-d1345c7f1d70,lead shield
7638,b33a7abb-e0af-4f2f-a595-8886b4f8bccf,trolley for laboratories
7639,16480f93-214e-4c54-b744-543dcc1d586e,precious metal allows for fine and costume jewellery
7640,4e7d204d-0643-410e-9b86-fdaaf99d2242,acrylic adhesive
7641,1747c53c-e8a6-4241-80dc-027bfe645465,lock rashers din 25201
7642,e7c8994e-ee01-4015-9222-f2a6de117d2d,sacred paintings
7643,10ea41b4-5cf8-4330-89a2-0b3b68219734,religious and sacred articles in gold
7644,8f5601a1-f45a-451d-904d-d41e69a6d4ac,restoration of sacred furniture
7645,35bd659e-632a-4f91-a0d1-3e55bea43b6e,diamond-tapped tools for watchmaker and matchmaking
7646,3a12d4f7-bdd1-4c4b-b82e-9f14e54066e5,batteries with find
7647,538e8b56-b979-4c5a-82aa-f2ab99a3e96a,special allowed steel
7648,de505f67-68d8-4586-9c66-205bf4c024a5,brass accessories
7649,666a051b-a9f8-495f-b039-97e967ba2982,cooling batteries
7650,67b5e39e-a020-4c74-b8ee-17b75b722d99,watch hands
7651,20cb0a34-5cca-4b39-ab46-59b2c1ad3e84,thermometer printers
7652,75a371fb-8d46-45d6-8cf2-b153dcaea354,customised printers
7653,6e01cbe5-2ab5-40a8-a421-019849f9758c,printers for technical instruments
7654,9e362ded-e4d9-4890-b09f-5caae45f812b,clock faces
7655,93d8b140-d9e0-45fb-b885-3427edf780de,systems and machinery for finishing moulded parts
7656,fcf73f4b-4bb8-4b9a-8c1f-063cf7377715,spectacle frames made of titanic
7657,10ecf66a-f8ad-4dd7-96a5-1f755f991908,laser finishing work
7658,fbab7fe1-55ba-4021-8e13-453098392585,laser cutting of copper
7659,5a659a9c-f80c-4577-948f-45ca6e63a2bc,cutlery for hotels and restaurant
7660,5ca92eab-40c2-4edc-91e7-f4e685e4e529,food container for watering applications in accordance with gastronomical standards
7661,a29c3259-d2c5-4c80-b669-7f3d23b38ace,filters for water treatment
7662,46e5287a-be9d-4904-901f-0436ee1997c2,diamond wire saws
7663,1a11eadc-c2e7-4131-906f-f3fd8798a5a3,machines for non-destructive material testing
7664,af775b8c-5738-41b5-85d8-1397a2f014a2,tie ranks
7665,c5254ebc-1133-4d19-b0e0-b97c571b6dca,data processing and office automatic accessories
7666,e403d06d-fd34-4f03-a49f-43ba657a5da6,technical drawing
7667,1889dc75-56a5-465a-b380-408fb249bc4c,heating technology
7668,c2b3e9cf-d45a-45a2-9185-6753b40c56da,railway technology
7669,1ccaac8c-6f76-495c-a820-dc112d6c40de,"bent wire components, bent components"
7670,775f149d-2b7d-4d71-9d34-f68dddae7b51,"split rashers, circles"
7671,c37b7f46-cd93-4d25-ab85-77171b2404a8,double spring coster pins
7672,98a546ce-3de5-486f-addb-de9d4741b221,clock
7673,898a69f5-e664-4f0f-8100-9f77cd43d462,processing of hard®
7674,655087ab-5971-44ee-9b93-fee7d9c9a59d,tool grinding service
7675,7d06bc46-fba3-4a60-acde-151157262523,barrel emptying pumps
7676,340b9389-3387-4f58-9d93-6cc1d50bd195,polymer process pumps
7677,e1407636-6d61-4500-a61b-2f340f35f4fc,micro plastic injection
7678,262fdbd1-f5c9-46e2-9686-d4bcdbc1f15b,roberval balance and plates
7679,5907c2bb-1bb9-481a-9ff7-d0bf3b611207,precision weights and masses
7680,826b9bb8-a247-49d0-80f2-bd8f524aa6e6,casting and machining of curious allows
7681,267f18f8-8296-4b77-bedf-9cc960f39c8c,trading in non-serious products
7682,ffb84abe-c269-485b-be94-40f662c871e8,precision weights for scales
7683,9d814a8a-5af7-431a-a9cf-7259f9f4e24a,weights and masses - measurement and purification instruments
7684,25728134-0204-4960-b021-144839dfe4f9,transfer in spain
7685,c55f9ae2-2cb5-4cc2-9cbd-7f3045c92164,mobile offices
7686,32baa1b6-db41-4f65-bdeb-c6c670b2354e,pharmacy emergency service systems
7687,e6fb8234-6434-4f15-9fcd-cf4f6940948c,multifunctional displays
7688,aa449feb-b161-499e-b62a-fd2ac5182d98,led hall lights
7689,471692a0-d40e-4f11-a6ec-c7aaa57bc51d,customs services for merchandise transported by ship
7690,45332577-eecc-41cc-8b36-aa957114e551,customs procedures
7691,6f1b507d-8a64-4efc-bc9a-1b8913f57535,emergency industrial air freight england up
7692,8f6f30ba-00af-496d-9a99-41cdc12c89f8,cargo planes chartered germany
7693,8c1e02a4-2947-4a0c-9e83-5b3fd78ba532,express transport for automobile industry spain
7694,048b7af5-eceb-4285-a142-c866e8bd10f8,fast delivery of aircraft spare parts ago next flight china
7695,ae0f37cc-25c1-450b-9365-667745797c11,international shipment of urgent goods europe
7696,9e2ed098-5584-4142-97a0-0baf16e25b40,emergency air transport india
7697,3f1d2137-b679-455f-b7a7-ad4840506fc8,credit cards accepted
7698,53fbc063-d9aa-4382-807f-ff85f83fdbf5,road freight
7699,c5ab3ba3-4125-483d-a6a1-3e123c4f5d59,removals van rental with driver
7700,61b5cfd8-a04a-4439-bd19-8912281074c5,cargo ships
7701,47674d9f-334e-4a8a-8222-b7615e53ee32,goods loading and unloading services for handling and storage
7702,28c48aaf-f9af-41b4-af2a-e1a57add8a23,handling and storage services
7703,74752eb8-4419-4d46-8b8b-8c2c623f7292,chains used in the transport industry
7704,c8aa2e6a-950c-43e6-b83c-fd6910c0fdff,business solutions
7705,3e9a5b1f-9e25-4962-9cfc-3ec26610c672,handling services for own stores
7706,22244a85-e46c-4538-aa00-8c4861d2f117,stackable container for pellets
7707,ad680f23-92bf-4dee-b49b-8076c6b11c01,ferroalloy logistics
7708,93a834b4-7e7b-4d72-aed5-31fabdaafc20,bulk logistics
7709,f29b19cd-2570-4873-b718-623a4ad6802a,transport by road
7710,522869bc-057c-440a-8e85-4ae9a0f213ae,temporary services
7711,f1dff04f-83ff-4971-baef-b07c8ff7d877,parts and natural reserves
7712,30b02984-508b-46bf-b3cc-407e24abb15e,chamois
7713,9d9bec65-b89e-410c-87ca-1750e9a2f3a0,freight services (by rail)
7714,e660712b-f138-4213-aaef-d39c93d86aee,"intermodal transport (rail, road, water, air)"
7715,9354fba3-57ab-491e-bd67-1be31a3891d9,"transportation, international"
7716,09dd826b-c16b-469a-a7cd-8ac1de963156,customs clearing (service)
7717,ab77cefe-020a-4d19-b508-457024c16e96,block train service
7718,3c543794-e2cd-4225-87b4-e68f32355926,railway carriage transportation
7719,55f692cf-7eeb-476b-a2d1-1e5787b9bd1b,contract storage of dry goods
7720,76b3afa3-8ca4-47da-9ae2-ec62f70a20a5,wooden prefabricated structures
7721,455bf1cc-ed7a-4425-9a84-1c224205a8b1,direct shipments (logistics)
7722,f3877591-cfc9-4f51-a406-93659f12e304,freight services (on land)
7723,d8cc19af-4567-4ca8-8a88-bf1646780ed5,customs services for goods transported by air
7724,83696237-305a-47cd-9f0c-15249f96e061,consultant for customs clearing
7725,86e7d599-f982-4680-bf55-248d57cefa3a,distribution service
7726,3f7a01ad-8940-4368-8e18-67c6373372bd,contract logistics
7727,293d6ae4-e39d-4ee3-a32f-ccd61a9e7986,"road collection of packages, parcels and letters"
7728,648aab72-8c7b-4f1e-a11b-f22ec89a2ad7,trade fair and exhibition service
7729,0452c5fb-5096-44f8-9c23-a5b4642605a8,wood harbors and gazers
7730,b110a558-cf47-47b3-a05a-530ed13e9e06,airport taxi
7731,1ccb0979-3f09-493a-8c69-8c8b2519e009,logistics systems
7732,96e3f99f-72f1-4fee-9b29-a8d83a99846e,business family individual hours do orel dinner paris
7733,1063a8e6-eabe-4317-9b74-8d8487d9275d,fuel theft
7734,b8e921a4-772b-4a42-80ea-c771becb788c,facilitated fine payment service
7735,d2b15231-e562-439f-9599-f596eeff14e4,"forwarding agents, perishable goods"
7736,23311364-5348-4618-8e08-85edac573352,international services
7737,7bb2c76f-9d76-4a87-b0bd-cc905a51b621,shared direct transport
7738,48498380-ee9c-4b46-9990-2fc9ff42a6c8,subcontract packing and packing for road transport
7739,30b1340e-c7f0-4a46-85ef-c4350b6b80fa,pallet warehouse
7740,a419e76d-6ecd-488e-8158-243d8c998805,containerised transport of merchandise by rail
7741,181f9a49-48f4-46a9-b6ed-0bee91f0c471,safe keeping cold room
7742,58b3f55b-a700-4d14-b203-a74710d1098a,hazardous waste transport
7743,facc0e40-e6df-42e7-b889-be8c6fceb56b,transport of perishable goods
7744,c20efad5-3d0a-4a0a-b98e-ad7ad482c316,international transport companies
7745,42d78285-16cf-4ed9-939a-6dd50035067e,food transport
7746,697ef2eb-c11d-4520-85c2-6de8bc5c15a2,freight management
7747,d52fa890-1281-4ce1-9f4e-16ad44efac65,transport of disabled persons
7748,7e457106-547f-4183-b47d-c12bd5053666,scuttle train goods freight
7749,7e908ecb-9d5d-407c-9464-ddc8ac80dd0c,international mail
7750,ba27ca52-d589-4a01-a622-5c173bb454a2,airport taxes
7751,cb42c48f-546f-484e-a8ab-7060c095744e,pay driver directly
7752,9e5ce726-6249-4304-bb90-3579c807accf,spanish
7753,76b994f7-ed06-4b14-9259-79ef7eb7122c,insured looking
7754,3daecf23-aec5-4f60-bdd9-e2275f030edc,transportation security installation and systems
7755,97915f40-d3cf-4333-9e2e-fa3c05f4f6e5,industrial conveyed chains
7756,e9f73295-fd06-428e-b0ae-9c50d9eed61a,international express transport
7757,598a8d96-c847-451e-87ff-2ac8b9d55e05,removals of fragile items
7758,a1d8e561-180d-4510-8a75-1eb84f84f461,spring clamps
7759,2b970961-138a-4052-ae05-8d02ae68c8f4,orthodox church clerical vestments
7760,f7b87de4-1091-4996-8e56-c1f1fddbb7fd,courchevel transfer
7761,ebbd10cd-e935-4068-97d2-3134e9252eb2,road freight europe
7762,4cb85494-5385-4baa-8192-ab85c9cf23a6,road freight africa
7763,1bc15646-dd6c-4259-b9a2-9e65bc2f831d,express freight services
7764,f5a84d4c-722b-4474-bb3e-a91fe83012dc,express goods delivery
7765,1135b4cb-7b22-4de6-8aac-5b4e6595dc02,lorry rental with driver
7766,ed947d2b-826b-4eb6-a6fc-081877f72f4e,wooden crates
7767,46af5320-85ae-4ac6-9bde-11487c73d1ba,promotion boxes
7768,ace12907-7c0e-4227-816b-06bbd257f182,road passenger transport services
7769,9b4b138c-2a96-4392-afc1-ac5973d3c667,online cab booking
7770,a3e349c5-7373-4e93-9082-5665574f1cf1,salzburg airport transfers
7771,d79c0ca6-acc2-4572-93e0-26c09d06b17a,goods collected and delivered
7772,c9412964-dc47-430b-95f0-657dfbb28556,machinery transport
7773,d06880fd-9ec1-4ebb-bb17-090ced51a432,transport of waste
7774,610f9587-cddc-4c5d-bbb3-55da216a0425,container tucking and silk storage
7775,b4731934-adc0-4718-a3af-de112112b815,sale of mobile homes and lodges in france
7776,3f9c0940-62d4-49de-8876-8fbc457a1cd1,frozen fresh dry
7777,5df6db04-b158-4c3b-867b-8ef6fa30deed,national and international carrier
7778,c7c31fd8-b386-4555-92c3-3646f0cb0e43,insurance on shipped goods
7779,196d2566-1ce9-4ce5-b99d-3d70ad8548eb,"domain names - allocation, assistance"
7780,8481e528-c70d-46b7-ab4a-a265491f6a8a,webster costing
7781,d058bafd-dba6-4b7b-a29e-d90cb86f4a18,paris airport scuttle
7782,85c1bdfb-cc4c-4922-87cc-bb139b4d6e82,urban transport business associations
7783,97b332e0-54d1-46ef-a00d-188b1141f7b4,transport of organs
7784,922e2104-abbb-4fc0-87dd-206eaaa28912,transport of disabled persons with radio - minimum
7785,ddba3327-113d-4595-837e-78d1092359b5,mechanical taximeters
7786,8b6094f3-4b37-4ff7-b6af-65e8385cdb64,logistics software
7787,bf478714-5a95-4a29-8f59-090fe3fd7181,software and commercial solutions
7788,b2cec560-56d0-40e3-9fe6-9dd443476f0b,wholesale negotiation of prices
7789,8b147299-ee77-4bd4-8822-84d8fcd6587b,light transport services
7790,7483d8ae-72cd-473e-8eb6-fee2a4329651,light removals and attic clearance
7791,a40ebc10-f0e4-41b1-8073-b7831ef24b27,construction machinery transport
7792,f35f8712-bf42-4569-a50c-3a4978713599,shipping chartering
7793,10037412-3935-4fc5-8890-a8269667dc4a,all types of hours
7794,6da7ac21-d748-473d-b2e7-52d1963a2edd,loading and unloading of goods
7795,c294cce1-80e5-433f-a2aa-c6a2ba548c15,industrial bearings
7796,c60dff11-723a-494a-aefd-7e54ea632ec7,close protection
7797,b2ab2b29-bfb1-42af-a50d-f480d10a60dc,creation of webster
7798,de89047e-e7c1-4c7f-8acb-18342b42925c,online sale webster creation
7799,259f5e2b-1116-4c8a-afa3-b85e266a455a,cranks for vehicles
7800,ef1626fc-ca10-47f6-a66e-67d40543603b,sedition
7801,eb3cd41f-1091-4e0b-8d70-b95230fa3ec8,sedition munched
7802,c1f42792-918c-4f75-9ccd-860b7669741b,banker ships
7803,da01fcc2-a3e1-4bf0-b123-3073df08841f,flying club
7804,5f3b3908-d4bc-4ac0-8a11-45c3821ded09,teleprocessing - peripheral
7805,53de7e1e-a38f-4215-9377-10a039a9e56d,agents for laboratories
7806,c7d58af1-b50f-4ce3-8201-5ef2778960a2,service station
7807,145b1976-8d7a-4a3c-9cf1-45afe763cda4,customer relations management software arm
7808,0a88afa4-422c-43c0-9d40-c1d889c55ba5,direct marketing services and advice
7809,bcf4e9dd-58b7-4069-b1a5-f8516904f1f4,provisioning food
7810,3a266af1-0280-4cec-b3e7-77073b613658,chip candle
7811,fe60be97-5b10-4a60-bb5a-3db2440113b5,tinned thick peas
7812,b09dcd40-2b64-4d18-a6ca-1129f6590a21,perfume and cosmetic retailer supplies
7813,f54c0dde-d1da-4200-801e-87844289060b,ply software
7814,092ebc33-3c92-436d-b9a8-4d481651abd8,appraisal for damage to ships
7815,edce6ba7-0f16-4cb2-af5a-599412ce7d83,distribution and drive shafts
7816,a0112e9a-61e3-4faa-b2ec-4e4dbd8a6520,at-based products
7817,f2cdbce3-c3d9-45f5-8214-ad412567dd44,frozen product warehousing
7818,1af84b4f-12dd-4aad-ab0d-cb01828bd772,fresh produce warehousing
7819,58bbb64f-da35-41f4-8f6c-e79f6346b154,distribution of fresh produce
7820,cf92c2fe-8d98-4c64-b569-345291d33328,port logistics
7821,454609a9-c0e5-4ab6-99e8-883699dddb2d,pre purchase survey
7822,9de954c4-ce3d-49d7-8ea9-5a1717f638d2,industrial computer engineering
7823,3f1b9d4a-9af4-4e30-b73c-11efaa744c24,work footgear
7824,f58327c0-7385-4685-95cf-c4a5954d915c,worker for industry
7825,78f17195-8a82-487e-bd13-8a3b550504ac,protective work clothing
7826,ebfee662-c42e-480e-bf18-a5e6e64cbfba,promotion clothing
7827,9a465282-43ec-42e6-af5b-df26b36cb6ea,baker and chef apparel
7828,a51ddfaf-933c-4243-ac12-fd9d169a53cf,trade fair clothing
7829,a2cd74d6-9c58-41e4-8626-e90c46b55a36,professional training
7830,c36e3f5a-ba5e-4a4d-93bc-08d007d12c26,reactor and agitators
7831,bee01dcd-df47-4427-9c53-ebfb0a063b75,seal supply systems
7832,6f4b7706-d2a0-40d5-bdb0-6180e25b0609,microwave meal rays
7833,0d3415ed-1817-4fde-8b8a-a96659149160,warehouse service
7834,68c18337-4e63-4898-a7c3-b28e2e43fd83,supply chain execution (transport and warehouse management)
7835,348b1d79-940e-4702-8579-9c8f0c3fd861,storage (service)
7836,70ec43e5-6bac-409f-bac7-480e1e96828f,topographical survey by drone
7837,589d1b0b-7f34-4c8a-ac8a-044e269bbfd0,underwater work - contractors
7838,ee0ff196-2dec-4ab4-bfbf-ee66b480936b,industrial painting booths
7839,ee6f1ce7-44a4-44e4-9386-f2ca14158d07,coating systems for tubes
7840,22229802-1a33-4fa7-8483-f688e5796637,pile-driving for public works
7841,f5aa8a36-b1e4-46c8-9d99-b27f62885d13,polyethylene packing solutions
7842,00226f09-7a85-4091-80a2-fa0a4c1ff82a,rail forwarding as groupage
7843,52ecec8b-5e0f-4fac-9d3a-1003054c0f0d,package sunflower seeds
7844,9021aa5b-5e32-47f7-83b3-fa9c61922772,air and sea shipments
7845,fbc19f51-8c14-4b9c-abe9-fdff7c43f49b,customs and
7846,9b9a902e-60eb-4042-82ed-d5d321d2c3f0,international logistics
7847,9d59c859-f767-4bbd-bbdd-c61a5926e238,compressed-air systems
7848,c5765f74-0f76-4765-b563-f48b33b74f4b,collection and analysis of petroleum chemicals
7849,57a1f231-8d41-43c2-ba87-73dc83a03da9,goods in customs sea shipment services
7850,c16f5524-1244-48e8-b09d-32c80412aece,sea shipments with non-regular service
7851,a9361fd2-0b6c-4795-b2f7-3f24d76857b1,pharmaceutical industry
7852,a1a162ce-7058-4b42-8b0c-ef9018ebafa3,microencapsulation for paper
7853,003faa5f-d159-4cf7-b81c-248fa6b9062c,microcapsules for household cleansed
7854,ca59dc0d-54b2-40f5-9566-67c14d3327bd,microcapsules for scented handkerchiefs
7855,a4f65d00-f636-4af2-ab76-f1a6bc93915e,numerically controlled machines
7856,e137c986-963f-4626-ba23-5280bcad4db4,outer
7857,95f58e70-f099-46da-a0b1-b574640fed6f,yacht survey
7858,3c3573e1-d483-48e3-894c-8d6a4cd193fd,small craft survey
7859,9d69f116-9861-413c-82da-01e11e862411,aims qualified surveyor
7860,e1b114c6-f47e-4249-b4d7-d05b36029348,english small craft and yacht survey
7861,a2a10776-9c3e-4220-bdf1-e80483fd0765,rails and sliding frames
7862,24e669df-99ef-4260-996b-bb4612a7609f,carrying cases for devices
7863,1a6420ed-d177-4cb9-b141-146bb252ecec,cases for musical instruments
7864,a8be6f3d-047b-4643-8dea-6257be343a6a,pulverizer mills and disintegrates for the building trade
7865,aa02225c-910a-4a89-9adb-5af75c3765ba,pharmaceutical transport services
7866,c336c650-6c3a-4c0f-aac8-d21625876ff4,temperature-controlled transport services
7867,501dfe4c-52d6-4f21-b667-7b52f8b87164,customs clearing
7868,9a5cad80-068b-4420-b6bf-c56ed5d3eb82,logistics for the pharmaceutical industry
7869,de881edc-72c0-4980-806b-530203279fc7,frozen goods transport services
7870,c2f64daf-20f4-43a0-a71a-1802aef3754f,online shopping handling services
7871,64e8dbac-6ca3-4971-b463-72acf90949ed,fire safety controls
7872,66de82ad-6d55-4e8b-8683-34f16a031431,in-wall hold-open systems
7873,e0bff581-150b-497f-b5b8-0f555f4ccb3a,battery back-up
7874,c0268290-a24f-44a1-b423-d0d3d88eb88a,shutter controls
7875,ad31d072-00ff-4d9f-a75d-1e0f65c43f5a,caustic-optical warning signals
7876,db8057a5-097b-4bbf-ba37-340e91b90bf7,platon/flashing light combination
7877,cc9ac3c7-5277-47c5-8fd6-6f1273233980,heat detector
7878,890d04f4-c0d7-429c-9d7d-cdcb811cc271,scientific devices and instruments
7879,712e0909-0c61-406e-825d-92710cc7f856,fish inspector
7880,14e7af2f-b536-45d2-9a17-e0981ddbc25b,international inspector
7881,6f93e776-a042-423d-8b72-2fda548ca70a,"wooden crate, toulon"
7882,43a61eb1-0176-4a90-8457-caaa62ca2049,ism 15 wooden crate
7883,6f188e52-5410-4186-b465-850b25dc7a10,"made to measure wooden packing crates, marseilles"
7884,4d3f64fc-718d-413e-8d02-4f646b3d6b5a,seaworthy crate papa
7885,6e99bc31-aab6-4d32-9701-47a101719ff4,"packing case, kept. 13"
7886,a6b8fdea-d036-44ab-b608-6e485a2501e3,self-storage crates
7887,0242641f-7f82-4616-be36-6f8122951ce0,industrial supplies ready for delivery
7888,a71eb942-1e09-4545-936b-1f9b63b4b840,mechanical power drives
7889,23d8f42a-8d00-44b2-b05a-27ed55f618ca,screw sector
7890,6de10a0a-b324-4016-9524-ff60b9e0a523,customer-specific programming
7891,3cbc93c8-6f5a-49de-be6b-45a415317ca4,"switch cabinet, customer-specific"
7892,b1228c90-1bba-4a6a-a29d-f59a4ba2fd50,switch cabinet planning
7893,085b7e06-430b-4cc7-b449-018882d01c2a,standard screws
7894,26f262c7-2945-4fda-a890-8d4cf19d077e,electronic weighing systems
7895,e1099a54-c200-4225-ad03-6e9dee9385e7,harbour terminal
7896,a095ace2-0235-438d-bf3f-ea11aa8c1b31,plastic bind
7897,f06800ce-ab72-4757-b403-bcd8adc3954e,wholesale plastic articles
7898,53e25d42-1fac-402c-b091-8430c9636d52,out of gauge cargo transportation
7899,db143dba-41b9-42f6-a292-07cf98ae5581,heavy loads
7900,e5674deb-caf3-41ef-bf4b-ea314d183f29,one way trip
7901,563d0be3-b983-475e-98f6-7d39fc864944,office buildings
7902,32a19934-5c92-4f95-a59d-9264e7e6fbad,landscape work
7903,9923f7c0-af14-4962-a683-b915b7347a9b,private flights
7904,89f5caf1-b28a-4456-a884-62d352a1bb6f,air transport with charter aircraft
7905,aea0e456-0ed8-4804-9c06-8fd6de55a9fe,cargo aircraft hire and charter
7906,56f40ad9-b792-4a18-8d20-a00171b748a8,cargo aircraft hire
7907,4885fa1f-a5db-4022-b766-9c0354270912,delivery by air
7908,5fc097a2-ab57-4eb3-b60c-2a6a083ebc93,goods in customs air forwarding services
7909,8eaf3e69-2676-4cd0-be84-53e5ba25f396,aircraft hire - services
7910,c52ddaeb-6884-4359-8893-53c24e8de3a6,thermo-hygrographs
7911,9945a283-023d-4f29-b268-1123099ff246,units for drying buildings
7912,5d19cedb-d84a-4625-bc5c-716dcf649c1c,drying of buildings
7913,4b672990-0d55-468c-9e89-9122855ce8bb,hire of units for drying buildings
7914,49454f52-49d2-4ca4-ba4a-44a3ebf0f152,freight forwarded in spain
7915,cf8800b5-d4d0-4157-b799-79c64d6c4c2e,customs broker in spain
7916,efdf52cf-2e27-4e5e-bab6-e83f25ca1457,goods shipment advice
7917,59939542-8aa2-4111-8e6c-592da6f4edd1,customs broker france
7918,9db97111-b274-4441-ac92-87c32e796058,"customs broker switzerland, swiss forwarding agent"
7919,b2c9bb75-4d2a-46c3-99a3-e206e327b04b,export customs switzerland
7920,0d2027a6-a02a-45d4-8ffb-25d8f63514ec,"forwarding agent, customs clearance for-sur-her, port saint-louis"
7921,18ab3fed-196e-4b28-982f-a317eccbea93,"forwarding agent, customs clearance nice airport"
7922,6d7ab5a4-9890-41e4-a6fb-b068ce159805,"forwarding agent, customs clearance lyon saint-exupéry airport"
7923,7fc951f9-5c98-423e-85cc-c7950dd68983,"forwarding agent, customs clearance lyon region"
7924,610c6624-23d9-4384-b4ff-b583ae75e256,"forwarding agent, customs clearance rhine-apes"
7925,0f1657ff-2119-4a30-ba7a-b7b6bd403a4c,scene flights
7926,710d028d-9cdd-41e1-b6d2-6b6c94376c1a,positive displacement flowers
7927,66a16ddd-4042-4e61-af5e-1e9b577e6c9e,rotary piston compression
7928,e9ac4e82-6d75-468e-9eba-970001f40b78,rotary lower repair
7929,82b21498-9385-4c38-aba7-083c3751d762,rotary piston compression repair
7930,ae8e609c-e0ac-46a3-ab7a-610ebf4ed927,package forwarding
